,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1997200,950398,RON BARNWELL,BARNWELL PLUMBING & EXCAVATING,C,N,N,4675 HWY 6 #89,GYPSUM,CO,81637,US,P O BOX 1111,EAGLE,CO,81631,US,(970) 471-3066,,,23-APR-01,10000.0,,26-APR-01,CO,2,1,0,0,
1997201,950399,GRIFFIN TRUCK LINE INC,,C,N,N,5650 WASHINGTON ST #C9,DENVER,CO,80216,US,10955 W 54TH LN,ARVADA,CO,80004,US,(303) 901-1934,,GRIF945@AOL.COM,20-SEP-02,80000.0,2001.0,26-APR-01,CO,1,1,0,0,
1997202,950400,RUSS GILLESPIE,R & R CONSTRUCTION CO,C,N,N,1656 CR 40,COALDALE,CO,81222,US,P O BOX 85,COALDALE,CO,81222-0085,US,(719) 942-3694,,,23-APR-01,4000.0,,26-APR-01,CO,1,1,0,0,
1997203,950401,RICHINS DRILLING INC,,C,N,N,777 EAST MAIN CANYON ROAD,WALLSBURG,UT,84082,US,PO BOX 141,WALLSBURG,UT,84082,US,(435) 654-6365,(435) 657-1212,,26-APR-01,0.0,,26-APR-01,UT,1,2,0,0,
1997204,950403,TERRY G AXTELL,TGA ENTERPRISES,C,N,N,150 WEST 7500 SOUTH #12,MIDVALE,UT,84047,US,150 WEST 7500 SOUTH #12,MIDVALE,UT,84087,US,(000) 562-9214,,,26-APR-01,0.0,,26-APR-01,UT,1,1,0,0,
1997205,950405,ABBS CONSTRUCTION,,C,N,N,128 COUNTRY CLUB DRIVE,OGDEN,UT,84405,US,128 COUNTRY CLUB DRIVE,OGDEN,UT,84405,US,(801) 514-1261,(801) 514-1258,,26-APR-01,0.0,,26-APR-01,UT,2,4,0,0,
1997206,950416,SCOTT R GEISSER,ANCHOR SCALE & SERVICE,A,N,N,97 SHUN PIKE,NORTH SCITUATE,RI,02857,US,PO BOX 273,NORTH SCITUATE,RI,02857,US,(401) 529-5915,,,14-MAY-21,207911.0,2020.0,27-APR-01,RI,2,2,207911,2020,1.0
1997207,950418,KRIS DOYLE TRUCKING INC,,C,N,N,5311 DIANTHUS STREET,ZEPHYRHILLS,FL,33541,US,5311 DIANTHUS STREET,ZEPHYRHILLS,FL,33541,US,(813) 783-2471,,,23-APR-01,0.0,,27-APR-01,FL,2,4,0,0,
1997208,950420,BENN WATER & HEAVY TRANSPORT,,A,N,N,547 KLONDIKE RD,CHARLESTOWN,RI,02813,US,29 MOONLIGHT DR,WESTERLY,RI,02891,US,(401) 377-2561,,BENNWATER@ICLOUD.COM,05-MAY-22,86809.0,2021.0,27-APR-01,RI,8,7,86809,2021,1.0
1997209,950422,LEASE CO LLC,B&B MANAGEMENT CO,A,N,N,62 JACKSON ST,FREEHOLD,NJ,07728,US,62 JACKSON ST,FREEHOLD,NJ,07728,US,(732) 333-0302,,BBMANAGEMENTCO@OPTIMUM.NET,17-SEP-22,10000.0,2021.0,27-APR-01,NJ,2,1,10000,2021,1.0
1997210,950427,EVERGREEN DEVELOPMENT & CONSTRUCTION COMPANY,,C,N,N,10218 WOODBERRY ROAD SUITE 2,TAMPA,FL,33619,US,10218 WOODBERRY ROAD SUITE 2,TAMPA,FL,33619,US,(813) 661-6111,(813) 654-3590,,11-APR-01,40000.0,,27-APR-01,FL,1,2,0,0,
1997211,950430,ASANTI INC,,C,N,N,4524 36TH STREET,ORLANDO,FL,32811,US,4524 36TH STREET,ORLANDO,FL,32811,US,(407) 236-0600,(407) 236-0606,,10-SEP-03,100000.0,2002.0,27-APR-01,FL,3,3,0,0,
1997212,950431,TRIANGLE J INC,,A,N,N,121 TRUCKERS LANE,COLLINS,GA,30421,US,121 TRUCKERS LANE,COLLINS,GA,30421,US,(912) 693-1977,(912) 693-1996,LAURIE@TRIANGLEJINC.COM,08-JUL-22,6183979.0,2021.0,27-APR-01,GA,74,59,6183979,2021,1.0
1997213,950442,DAVID WAYNE OWENS,,C,N,N,3258 HWY 15 SOUTH,TENNILLE,GA,31089,US,3258 HWY 15 SOUTH,TENNILLE,GA,31089,US,(478) 232-3895,,,11-JAN-22,78000.0,2021.0,27-APR-01,GA,1,1,78000,2021,1.0
1997214,950444,STEVE SANDERS,,C,N,N,1278 DAMRON CREEK RD,RUSSELL SPRINGS,KY,42642,US,1278 DAMRON CREEK RD,RUSSELL SPRINGS,KY,42642,US,(270) 384-3787,,,06-APR-17,,,27-APR-01,KY,1,1,0,0,
1997215,950445,JOHN MICHAEL HAMILTON,HAMILTON TRUCKING,A,N,N,W5684 CTY ROAD P,PARDEEVILLE,WI,53954,US,W5684 CTY RD P,PARDEEVILLE,WI,53954,US,(608) 429-4708,,WHOEP@FRONTIER.COM,24-MAY-22,78930.0,2021.0,27-APR-01,WI,1,1,78930,2021,1.0
1997216,950448,ROGELIO G RUIZ,ROGER RUIZ TRUCKING,A,N,N,1320 W TAMARICK AVE,PHOENIX,AZ,85041,US,17443 ELAINE DRIVE,FONTANA,CA,92336,US,(909) 434-9194,(909) 854-0027,ROGERRUIZTRUCKING@GMAIL.COM,07-SEP-22,67948.0,2021.0,27-APR-01,AZ,1,1,67948,2021,1.0
1997217,950450,AFABE INC,,C,N,N,10550 DEAL ROAD,NORTH FT MYERS,FL,339175234,US,10550 DEAL ROAD,NORTH FT MYERS,FL,339175234,US,(941) 543-1566,,,23-APR-01,0.0,,27-APR-01,FL,1,2,0,0,
1997218,950455,UNITED WAREHOUSING CO LLC,,C,N,N,1800 KATE LANE,DANVILLE,KY,40422,US,PO BOX 65,DANVILLE,KY,40423,US,(859) 236-0773,,,17-NOV-16,50000.0,2015.0,27-APR-01,KY,1,1,0,0,
1997219,950456,FLORIDA BUILDING MATERIALS INC,,C,N,N,6321 WEST JONES AVE,ZELLWOOD,FL,32798,US,PO BOX 609,ZELLWOOD,FL,32798,US,(407) 886-5546,(407) 886-0795,LBARILLAS@FBM.COM,15-APR-10,276750.0,2009.0,27-APR-01,FL,15,15,0,0,
