,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1444500,3537592,B TRUCKING LLC,,A,N,N,2649 NW 58TH AVENUE,MARGATE,FL,33063,US,2649 NW 58TH AVE,MARGATE,FL,33063-1925,US,(561) 235-0695,,BTRUCKING1804@GMAIL.COM,04-JAN-22,,,17-DEC-20,FL,1,1,0,0,
1444501,3537593,LSR SOLUTIONS LLC,,C,N,N,100 RIDGMAR DR  ,WEATHERFORD,TX,76088-8451,US,PO BOX 2361  ,WEATHERFORD,TX,76086-7361,US,(817) 673-2113,,WILL@LSRENTERPRISE.COM,17-DEC-20,,,17-DEC-20,TX,2,4,0,0,
1444502,3537594,J&A LOGISTICS,,A,N,N,43 GARLOFF RD   ,MYERSTOWN,PA,17067,US,43 GARLOFF RD   ,MYERSTOWN,PA,17067-1734,US,(732) 606-5821,,JNEEN622@YAHOO.COM,17-DEC-20,,,17-DEC-20,PA,0,0,0,0,
1444503,3537595,HOYTE TRUCKING LLC,,C,N,N,14300 66 ST N LOT 406,CLEARWATER,FL,33764,US,13919 N MAY AVE 204,OKLAHOMA CITY,OK,73134,US,(405) 283-0698,,COAST22@COAST22.NET,13-MAY-21,,,17-DEC-20,FL,1,1,0,0,
1444504,3537596,SCARRITT SPA AND HOT TUBS LLC,SCARRITT SPAS AND POOLS,C,N,N,311 BROAD ST  ,BRISTOL,CT,06010-6665,US,311 BROAD ST  ,BRISTOL,CT,06010-6665,US,(860) 585-5977,(860) 585-5977,DSCARRITT@COMCAST.NET,17-DEC-20,,,17-DEC-20,CT,1,1,0,0,
1444505,3537597,SWEITZER MARINE LLC,,C,N,N,21135 TANYARD RD,PRESTON,MD,21655-1652,US,21135 TANYARD RD,PRESTON,MD,21655-1652,US,(410) 673-2099,,SWEITZERMARINECONSTRUCTION@GMAIL.COM,03-AUG-21,25000.0,2020.0,17-DEC-20,DE,1,4,25000,2020,1.0
1444506,3537598,BARNEY FLEETS LLC,,A,N,N,2550 BLACKMON DRIVE APT 5302,DECATUR,GA,30033,US,2550 BLACKMON DRIVE APT 5302,DECATUR,GA,30033,US,(404) 954-0946,,ANDREBARNEY731@GMAIL.COM,30-DEC-21,1.0,2019.0,17-DEC-20,GA,1,1,1,2019,1.0
1444507,3537601,SS SINGH TRUCKING INC,,A,N,N,891 BUSSE RD,BENSENVILLE,IL,60106,US,891 BUSSE RD,BENSENVILLE,IL,60106,US,(347) 476-5650,,SINGHTRUCKING20@GMAIL.COM,26-JAN-22,215000.0,2021.0,17-DEC-20,IL,1,1,215000,2021,1.0
1444508,3537602,ARA LOG ENTERPRISES LLC,,C,N,N,11309 NW 59TH TER  ,DORAL,FL,33178-2838,US,11309 NW 59TH TER  ,DORAL,FL,33178-2838,US,(305) 970-8078,,ARIASJUANFDO@GMAIL.COM,17-DEC-20,,,17-DEC-20,FL,1,1,0,0,
1444509,3537605,CAMI EXPRESS LLC,,A,N,N,2441 S 10TH ST APT 1,PHILADELPHIA,PA,19148,US,2441 S 10TH ST APT 1,PHILADELPHIA,PA,19148-3623,US,(215) 391-9618,,ALBANCAMI@ICLOUD.COM,20-JUL-22,64323.0,2021.0,17-DEC-20,PA,1,1,64323,2021,1.0
1444510,3537606,KJ HUMANITY MULTI SERVICES LLC,,A,N,N,8 REGIS LN,PALM COAST,FL,32164,US,8 REGIS LN,PALM COAST,FL,32164-6659,US,(407) 953-0670,,KBUCKLEY930@YAHOO.COM,01-FEB-21,1.0,2020.0,17-DEC-20,FL,2,5,0,0,
1444511,3537607,DOUBLE NICKEL SERVICES LLC,,A,N,N,8208 SAN ANTONIO ST   ,ODESSA,TX,79765,US,PO BOX 14937   ,ODESSA,TX,79768-4937,US,(432) 770-1512,,DNICKEL.JUSTINJ@GMAIL.COM,17-DEC-20,,,17-DEC-20,TX,1,1,0,0,
1444512,3537608,CARSON WAY TRUCKING LLC,,A,N,N,4215 BROOK LN,SLIDELL,LA,70460,US,4215 BROOK LN,SLIDELL,LA,70460,US,(985) 774-5122,,CARSONWAYTRUCKING@GMAIL.COM,31-DEC-21,,,17-DEC-20,LA,2,2,0,0,
1444513,3537609,LIBERTY CROSS TRANSPORT & COURIER SERVICES LLC,LIBERTY CROSS LOGISTICS,A,N,N,974 MAIN ST APT F6  ,HACKENSACK,NJ,07601,US,974 MAIN ST APT F6  ,HACKENSACK,NJ,07601-5122,US,(347) 957-6931,,A1BESTPARTIES@GMAIL.COM,17-DEC-20,,,17-DEC-20,NJ,1,1,0,0,
1444514,3537610,TINKER PLUMBING & HEATING CORP,,C,N,N,6 BRUCE LN S,KINGS PARK,NY,11754-4508,US,6 BRUCE LN S,KINGS PARK,NY,11754-4508,US,(631) 905-4176,,TINKERPLUMBINGANDHEATING@GMAIL.COM,24-MAR-22,24000.0,2021.0,17-DEC-20,NY,2,2,24000,2021,1.0
1444515,3537611,KNOP TRANSPORTATION LLC,,A,N,N,4190 VALLEY VISTA DR #102,HUDSONVILLE,MI,49426,US,PO BOX 338,HUDSONVILLE,MI,49426,US,(616) 350-1447,,BOB.KNOP@YAHOO.COM,01-APR-21,,,17-DEC-20,MI,1,1,0,0,
1444516,3537612,KGL ENTERPRISES LTD,,A,N,N,1775 BALSAM AVE,ALEXANDER,IA,50420-8002,US,1775 BALSAM AVE,ALEXANDER,IA,50420-8002,US,(641) 425-0028,(641) 843-7235,KEVIN@PERMAFORMICF.COM,18-DEC-20,,,17-DEC-20,IA,1,2,0,0,
1444517,3537613,LESTER JAY MEADO,MEADO TRUCKING,C,N,N,1606 COCKIN RD  ,ALEXANDER,IL,62601-7076,US,1606 COCKIN RD  ,ALEXANDER,IL,62601-7076,US,(217) 370-7331,,MEADOFARM@HOTMAIL.COM,17-DEC-20,,,17-DEC-20,IL,1,1,0,0,
1444518,3537614,GUNBARREL TRANSPORT LLC,,A,N,N,46501 COUNTY ROAD T,SAGUACHE,CO,81149-9720,US,46501 COUNTY ROAD T,SAGUACHE,CO,81149-9720,US,(970) 402-8597,,GUNBARRELTRANSPORT@GMAIL.COM,28-DEC-21,29369.0,2021.0,17-DEC-20,CO,1,1,29369,2021,1.0
1444519,3537615,PERRY AND DAUGHTER INC,,C,N,N,416 LUCAS COURT,ALAMO,TX,78516,US,416 LUCAS COURT,ALAMO,TX,78516,US,,,PNDINC956@GMAIL.COM,24-JAN-22,16000.0,2021.0,17-DEC-20,TX,1,4,16000,2021,1.0
1444520,3537616,REYNOSO TRUCKING LLC,,A,N,N,941 SUNFLOWER CT,SANTA MARIA,CA,93454,US,941 SUNFLOWER,SANTA MARIA,CA,93455,US,(805) 478-8990,,RNRTRUCKIN805@GMAIL.COM,25-MAR-22,1.0,2020.0,17-DEC-20,CA,1,1,1,2020,1.0
1444521,3537617,PIRTEX,,C,N,N,5010 CURTISWOOD DR  ,CHARLOTTE,NC,28213-7012,US,5010 CURTISWOOD DR  ,CHARLOTTE,NC,28213-7012,US,(828) 615-5583,,PIRTEX2015@GMAIL.COM,17-DEC-20,,,17-DEC-20,NC,1,3,0,0,
1444522,3537618,JANEIRO DOUGLAS,D & J DISTRIBUTION,A,N,N,821 WYLIE ST   ,CROWLEY,TX,76036,US,821 WYLIE ST   ,CROWLEY,TX,76036-3727,US,(985) 516-4933,,JANERIODOUGLAS@GMAIL.COM,17-DEC-20,,,17-DEC-20,TX,1,2,0,0,
1444523,3537619,OAKLEY ENTERPRISE,,C,N,N,3908 BRAD DIXON RD  ,ELBERTON,GA,30635-5601,US,3908 BRAD DIXON RD  ,ELBERTON,GA,30635-5601,US,(706) 988-0190,,HALEYBLACK123@ICLOUD.COM,17-DEC-20,,,17-DEC-20,GA,1,2,0,0,
