,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1453500,3548725,GIUSTI RANCH & VINEYARDS LLC,,C,N,N,7750 GIUSTI RD  ,FORESTVILLE,CA,95436-9673,US,7750 GIUSTI RD  ,FORESTVILLE,CA,95436-9673,US,(707) 887-2428,(707) 887-1043,GIUSTIRANCH@COMCAST.NET,12-JAN-21,,,12-JAN-21,CA,2.0,1.0,0,0,
1453501,3548726,D N WELDING,,A,N,N,84 DEPOT ST,DOUGLAS,MA,01516-2326,US,84 DEPOT ST,DOUGLAS,MA,01516-2326,US,(774) 280-9750,,DNEDWELDING@GMAIL.COM,08-JUL-22,15000.0,2021.0,12-JAN-21,MA,1.0,1.0,15000,2021,1.0
1453502,3548727,NIGHTTRAIN TRANSPORTATION,,C,N,N,192 NE 122ND ST  ,NORTH MIAMI,FL,33161-5346,US,192 NE 122ND ST  ,NORTH MIAMI,FL,33161-5346,US,(786) 634-9725,,RR4PF2020@GMAIL.COM,12-JAN-21,,,12-JAN-21,FL,1.0,2.0,0,0,
1453503,3548728,FLY BYE EXPRESS LLC,,A,N,N,12939 SEGREST DR,HOUSTON,TX,77047,US,12939 SEGREST DR,HOUSTON,TX,77047-2709,US,(832) 871-2578,,C.LEGGETT1940@GMAIL.COM,04-OCT-22,1.0,2022.0,12-JAN-21,TX,1.0,1.0,1,2022,1.0
1453504,3548729,REY TOWING LLC,,C,N,N,8809 W HAMILTON AVE  ,TAMPA,FL,33615-2723,US,8809 W HAMILTON AVE  ,TAMPA,FL,33615-2723,US,(813) 860-2538,,CHINEA813@YAHOO.COM,12-JAN-21,,,12-JAN-21,FL,1.0,101.0,0,0,
1453505,354873,CHURCH COMMUNITIES NY INC,,A,N,N,101 WOODCREST DRIVE,RIFTON,NY,12471-0903,US,101 WOODCREST DRIVE,RIFTON,NY,12471-0903,US,(845) 658-7700,,,15-APR-21,110000.0,2020.0,24-MAY-89,NY,13.0,76.0,110000,2020,1.0
1453506,3548730,SBC STORAGE LLC,,A,N,N,1119 COBB PKWY S,MARIETTA,GA,30060,US,1119 COBB PKWY S,MARIETTA,GA,30060,US,(678) 354-3528,(770) 575-2964,BRANDON@ATLANTAFLATRATEMOVERS.COM,08-NOV-21,1157400.0,2021.0,12-JAN-21,GA,2.0,2.0,1157400,2021,1.0
1453507,3548731,SAVRE'S TRUCK REPAIR,,A,N,N,1211 41ST ST N   ,FARGO,ND,58102,US,PO BOX 9803 1211 41ST ST N  ,FARGO,ND,58106-9803,US,(701) 277-4621,(701) 277-5535,SAVREREPAIR@GMAIL.COM,12-JAN-21,,,12-JAN-21,ND,1.0,1.0,0,0,
1453508,3548732,ADMD HOLDINGS LLC,REDBOX+ OF KALAMAZOO,C,N,N,918 WALBRIDGE DR  ,EAST LANSING,MI,48823-6403,US,918 WALBRIDGE DR  ,EAST LANSING,MI,48823-6403,US,(517) 896-1762,,ADOERR@REDBOXPLUS.COM,12-JAN-21,,,12-JAN-21,MI,1.0,1.0,0,0,
1453509,3548733,IMPROVE TRUCKING LTD,,A,N,N,9279 148A ST,SURREY,BC,V3R 3Z1,CA,9279 148A ST,SURREY,BC,V3R 3Z1,CA,(778) 321-8783,,INFO@IMPROVETRUCKING.COM,02-MAR-22,200160.0,2021.0,12-JAN-21,WA,4.0,7.0,200160,2021,1.0
1453510,3548735,GUILLERMO D MACIAS VALENZUELA,MACIAS TRUCKING,A,N,N,636 OLIVE ST   ,BRAWLEY,CA,92227,US,636 OLIVE ST   ,BRAWLEY,CA,92227-2746,US,(760) 790-7244,,MELISSA_MERELES@GMAIL.COM,12-JAN-21,,,12-JAN-21,CA,4.0,6.0,0,0,
1453511,3548736,HEART OF THE STREETS TRUCKING LLC,,A,N,N,409 ARROWHEAD BLVD SUITE A141,JONESBORO,GA,30236,US,409 ARROWHEAD BLVD SUITE A141,JONESBORO,GA,30236,US,(404) 606-1697,,CELICIAVALENTINE@HOTSTRUCKING.COM,12-JAN-21,,,12-JAN-21,GA,3.0,3.0,0,0,
1453512,3548737,E-9 TRUCKING,,C,N,N,217 SAGEMONT CIR,PARACHUTE,CO,81635-9510,US,217 SAGEMONT CIR,PARACHUTE,CO,81635-9510,US,(970) 208-4064,,STEPHANIE040492@GMAIL.COM,01-JUL-21,100.0,2021.0,12-JAN-21,CO,1.0,1.0,100,2021,1.0
1453513,3548738,SOUTHWEST GREENS OF OHIO LLC,,A,N,N,1781 WESTBELT DRIVE,COLUMBUS,OH,43228,US,1781 WESTBELT DRIVE,COLUMBUS,OH,43228,US,(614) 761-7888,,OFFICE@SWGMIDWEST.COM,02-JUL-21,80.0,2020.0,12-JAN-21,OH,7.0,2.0,80,2020,1.0
1453514,3548739,OTT TRANSPORTATION INC,,A,N,N,2726 W LEXINGTON ST APT 1,CHICAGO,IL,60612,US,2726 W LEXINGTON ST APT 1,CHICAGO,IL,60612-4179,US,(872) 806-3094,,OTTTRANSPORTATION@YAHOO.COM,04-FEB-21,1.0,2021.0,12-JAN-21,IL,1.0,2.0,1,2021,1.0
1453515,3548740,LEONARD J ENGASSER JR,,C,N,N,8811 STAHLEY RD,CLARENCE CTR,NY,14032-9260,US,8811 STAHLEY RD,CLARENCE CTR,NY,14032-9260,US,(716) 361-4186,(716) 460-7898,ASKFORLJ@YAHOO.COM,02-MAR-21,,,12-JAN-21,NY,,,0,0,
1453516,3548741,CAP CARPET AND PAINTING,CAP CARPET AND FLOORING,C,N,N,1449 1ST AVE NW  ,SAINT PAUL,MN,55112-1904,US,1449 1ST AVE NW  ,SAINT PAUL,MN,55112-1904,US,(651) 393-5027,(651) 493-0395,BQUITTER@CAPCARPET.COM,12-JAN-21,,,12-JAN-21,MN,1.0,2.0,0,0,
1453517,3548742,LENCIONI TRANSPORT LLC,,C,N,N,24914 CRESCENT TRACE,SAN ANTONIO,TX,78258,US,24914 CRESCENT TRACE,SAN ANTONIO,TX,78258,US,(512) 350-3913,,JEFFERSONLENCIONI@HOTMAIL.COM,09-AUG-22,150000.0,2021.0,12-JAN-21,TX,1.0,1.0,150000,2021,1.0
1453518,3548743,BOLDS TRANSPORT LLC,,A,N,N,4111 DOMENIQUE LANE,FLORISSANT,MO,63034,US,4111 DOMENIQUE LANE,FLORISSANT,MO,63034,US,(314) 332-5978,,TYEKESH315@GMAIL.COM,21-DEC-21,1.0,2020.0,12-JAN-21,MO,5.0,5.0,1,2020,1.0
1453519,3548744,WHITE STAR EXPRESS LLC,,C,N,N,815 W ABRAM ST APT 1448,ARLINGTON,TX,76013,US,815 W ABRAM ST APT 1448,ARLINGTON,TX,76013-7063,US,(915) 203-5253,,WHITESTAR.TEXAS@GMAIL.COM,12-JAN-21,,,12-JAN-21,TX,1.0,1.0,0,0,
1453520,3548745,LABOR COMMUNITY SERVICES OF LOS ANGELES,,C,N,N,2130 9TH BLVD  ,LOS ANGELES,CA,90006-2202,US,2130 9TH BLVD  ,LOS ANGELES,CA,90006-2202,US,(213) 381-5611,(213) 272-1756,ARMANDO@LCS-LA.ORG,12-JAN-21,,,12-JAN-21,CA,1.0,2.0,0,0,
1453521,3548746,RMCJ TRUCKING LLC,,A,N,N,30220 GREEN MEADOWS LN,BROOKSHIRE,TX,77423,US,30220 GREEN MEADOWS LN,BROOKSHIRE,TX,77423,US,(832) 746-6936,,RMCJTRUCKING@PROTONMAIL.COM,29-JUN-22,95320.0,2021.0,12-JAN-21,TX,1.0,1.0,95320,2021,1.0
1453522,3548750,FAWZAYNI TRANSPORTATION LOGISTICS LLC,,A,N,N,1277 HAMPTON RUN CT,MARIETTA,GA,30008,US,1277 HAMPTON RUN CT,MARIETTA,GA,30008,US,(201) 204-7056,(770) 693-1156,FAWZAYNILOGISTICSLLC1@GMAIL.COM,21-JAN-21,1.0,2020.0,12-JAN-21,GA,2.0,8.0,1,2020,1.0
1453523,3548751,HUMBLE ELITE LLC,,A,N,N,1003 MARSHANE RD,REISTERTOWN,MD,21136,US,1003 MARSHANE RD,REISTERTOWN,MD,21136,US,(240) 608-0050,,MIKEASOMANI68@GMAIL.COM,04-FEB-21,1.0,2020.0,12-JAN-21,MD,1.0,1.0,1,2020,1.0
1453524,3548754,M & Y TRUCKING LLC,,A,N,N,747 SAINT JOHN ST   ,ALLENTOWN,PA,18103,US,747 SAINT JOHN ST   ,ALLENTOWN,PA,18103-3261,US,(347) 829-0041,,MY.TRUCKINGLLC1502@GMAIL.COM,12-JAN-21,,,12-JAN-21,PA,1.0,1.0,0,0,
1453525,3548755,MARTECH LLC,,C,N,N,555 W COUNTRY CLUB LN STE C  ,ESCONDIDO,CA,92026-1226,US,555 W COUNTRY CLUB LN STE C  ,ESCONDIDO,CA,92026-1226,US,(760) 214-0101,,MARTECHINDUSTRIES@GMAIL.COM,12-JAN-21,,,12-JAN-21,CA,1.0,2.0,0,0,
1453526,3548756,BIGJ LITTLE J TRUCKING LLC,,A,N,N,104 MILWOOD PT   ,GOLDSBORO,NC,27534,US,104 MILWOOD PT   ,GOLDSBORO,NC,27534-6113,US,(919) 920-4554,,BIGJLITTLEJTRUCKING@GMAIL.COM,12-JAN-21,,,12-JAN-21,NC,1.0,2.0,0,0,
1453527,3548757,NEW TRUCKING LLC,,C,N,N,E3353 SAXEVILLE RD  ,WAUPACA,WI,54981-8875,US,E3353 SAXEVILLE RD  ,WAUPACA,WI,54981-8875,US,(715) 721-6797,,NEWTRUCKINGCO@GMAIL.COM,12-JAN-21,,,12-JAN-21,WI,1.0,1.0,0,0,
1453528,3548759,AHAR TRANS INC,,A,N,N,2130 N MARKS AVE APT 111,FRESNO,CA,93722,US,2130 N MARKS AVE APT 111,FRESNO,CA,93722,US,(559) 331-3319,,DEEPCHOUDHARY3319@GMAIL.COM,19-MAY-22,110592.0,2021.0,12-JAN-21,CA,2.0,2.0,110592,2021,1.0
1453529,354876,LAZARO PAVING CORP,,A,N,N,800 MT LAUREL CIRCLE,SHIRLEY,MA,01464,US,800 MT LAUREL CIRCLE,SHIRLEY,MA,01464,US,(978) 425-2551,(978) 425-2591,,28-JUN-21,600000.0,2020.0,24-MAY-89,MA,16.0,12.0,600000,2020,1.0
1453530,3548760,VILLANUEVA TRANSPORT LLC,,C,N,N,729 NEW POINT RD STE 2  ,ELIZABETH,NJ,07201-3284,US,729 NEW POINT RD STE 2  ,ELIZABETH,NJ,07201-3284,US,(908) 662-4318,,DAVID2289@LIVE.COM,12-JAN-21,,,12-JAN-21,NJ,1.0,1.0,0,0,
1453531,3548762,H A DISTRIBUTIONS LLC,,C,N,N,26612 CECILE ST,DEARBORN HTS,MI,48127,US,26612 CECILE ST,DEARBORN HTS,MI,48127-3330,US,(313) 570-8727,,HADISTRIBUTIONS@GMAIL.COM,18-MAY-21,20000.0,2020.0,12-JAN-21,MI,5.0,5.0,20000,2020,1.0
1453532,3548763,COLUMBIA HALL LLC,DUMP KINGZ,C,N,N,1603 TARRINGTON WAY,INDIAN TRAIL,NC,28079,US,526 BERTRAM RD,FORT MILL,SC,29708-7702,US,(704) 486-4070,(803) 670-0050,INFO@DUMPKINGZ.COM,09-JUN-21,,,12-JAN-21,NC,1.0,2.0,0,0,
1453533,3548766,EMROADS SERVICES LLC,,A,N,N,6000 POPLAR AVENUE SUITE 250,MEMPHIS,TN,38119,US,6000 POPLAR AVENUE SUITE 250,MEMPHIS,TN,38119,US,(901) 830-5998,,TLUCAS8191@GMAIL.COM,26-JUL-22,1.0,2021.0,12-JAN-21,TN,1.0,1.0,1,2021,1.0
1453534,3548767,VIMINI TRUCKING LLC,,C,N,N,6183 S EARP WASH LN  ,TUCSON,AZ,85706-4967,US,6183 S EARP WASH LN  ,TUCSON,AZ,85706-4967,US,(520) 302-8824,,MAHAROS368@HOTMAIL.COM,12-JAN-21,,,12-JAN-21,AZ,1.0,1.0,0,0,
1453535,3548768,AVALON AQUATICS INC,,C,N,N,16533 61ST AVE SE UNIT B,SNOHOMISH,WA,98296-6317,US,16533 61ST AVE SE UNIT B,SNOHOMISH,WA,98296-6317,US,(206) 755-2320,,AVALONAQUATICSINC@GMAIL.COM,24-AUG-22,20000.0,2021.0,12-JAN-21,WA,1.0,1.0,20000,2021,1.0
1453536,3548770,PONCE TRANSPORT INC,,A,N,N,9516 GRAPE ST,LOS ANGELES,CA,90002,US,9516 GRAPE ST,LOS ANGELES,CA,90002,US,(323) 592-5469,,PONCECRISTHIAN2012@GMAIL.COM,12-AUG-22,5.0,2021.0,12-JAN-21,CA,1.0,1.0,5,2021,1.0
