,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1541600,3652649,OAK UTILITY LLC,,A,N,N,5481 TOKIO RD,WEST,TX,76691-2418,US,5481 TOKIO RD,WEST,TX,76691-2418,US,(817) 343-3060,,MEGANCOX@OAKUTILITY.COM,18-JUL-22,250000.0,2022.0,08-JUN-21,TX,7.0,6,250000,2022,1.0
1541601,3652651,AFMAK TRUCKING LLC,,A,N,N,9743 SOFTWATER WAY  ,COLUMBIA,MD,21046-1815,US,9743 SOFTWATER WAY  ,COLUMBIA,MD,21046-1815,US,(301) 806-7979,,AWELLH2021MD@GMAIL.COM,08-JUN-21,,,08-JUN-21,MD,1.0,1,0,0,
1541602,3652652,ISMAEL OCHOA DURAN,OCHOA TRANSPORT,A,N,N,2365 MARCONI CT STE G,SAN DIEGO,CA,92154,US,2365 MARCONI CT STE G,SAN DIEGO,CA,92154-7265,US,(619) 586-9837,,ISMAEL.OCHOA@UABC.EDU.MX,09-AUG-22,55000.0,2021.0,08-JUN-21,CA,1.0,1,55000,2021,1.0
1541603,3652653,AMILA TRUCKING LLC,,A,N,N,15058 SW 32ND STREET,MIAMI,FL,33185,US,15058 SW 32ND STREET,MIAMI,FL,33185,US,(305) 746-5418,,AMILATRUCKING@GMAIL.COM,08-JUN-21,,,08-JUN-21,FL,1.0,1,0,0,
1541604,3652654,GK CARRIER LLC,,A,N,N,1322 50TH ST NE,AUBURN,WA,98002,US,1322 50TH ST NE,AUBURN,WA,98002-1215,US,(206) 330-5765,,GKC1322@GMAIL.COM,01-NOV-21,1.0,2021.0,08-JUN-21,WA,1.0,1,1,2021,1.0
1541605,3652656,ALAIA'S TRUCKING COMPANY LLC,,A,N,N,13350 VIA VENADO ST   ,BALDWIN PARK,CA,91706,US,13350 VIA VENADO ST   ,BALDWIN PARK,CA,91706-4724,US,(323) 835-5390,(626) 667-8112,SELVINESTRADA1979@GMAIL.COM,08-JUN-21,,,08-JUN-21,CA,1.0,1,0,0,
1541606,3652657,RAY LOGISTICS LLC,,A,N,N,942 ROADS END,PITTSBORO,NC,27312,US,735 BRAMLET WAY,POWDER SPRINGS,GA,30127,US,(774) 444-6262,,RAYLOGISTICS02@GMAIL.COM,04-MAY-22,20000.0,2021.0,08-JUN-21,NC,1.0,1,20000,2021,1.0
1541607,3652658,ROAD READY HOTSHOT LLC,,A,N,N,106 S POINTE DR   ,RINCON,GA,31326,US,106 S POINTE DR   ,RINCON,GA,31326-4857,US,(336) 269-8307,,ROADREADY.HS@GMAIL.COM,08-JUN-21,,,08-JUN-21,GA,1.0,1,0,0,
1541608,3652659,MANJINDER KAUR,MC TRUCKING,A,N,N,2815 VALLEY VIEW ST,SELMA,CA,93662,US,2815 VALLEY VIEW ST,SELMA,CA,93662,US,(559) 257-9358,,MCTRUCKING113@GMAIL.COM,03-JUN-22,62781.0,2021.0,08-JUN-21,CA,1.0,1,62781,2021,1.0
1541609,3652660,FAST MASTERS INDUSTRIES,,C,N,N,2975 DUTTON AVENUE SUITE B,SANTA ROSA,CA,95407,US,2975 DUTTON AVENUE SUITE B,SANTA ROSA,CA,95407,US,(707) 791-8392,,FASTMASTERSINDUSTRIES@GMAIL.COM,25-FEB-22,,,08-JUN-21,CA,1.0,2,0,0,
1541610,3652662,OMAR A RAMIREZ,RAMIREZ TRUCKING,C,N,N,1016 S VISTA ST,VISALIA,CA,93292-3352,US,1016 S VISTA ST,VISALIA,CA,93292-3352,US,(559) 750-8753,,OMAR_RAMIREZM@HOTMAIL.COM,14-FEB-22,,,08-JUN-21,CA,1.0,1,0,0,
1541611,3652664,BOM-BOM TRANSPORTATION LLC,,A,N,N,227 SOUTH 8TH STREE APT 8,LEBANON,PA,17042,US,227 SOUTH 8TH STREE APT 8,LEBANON,PA,17042,US,(717) 644-6930,,BOM-BOMTRANSPORTATION@HOTMAIL.COM,19-JUL-22,18000.0,2021.0,08-JUN-21,PA,1.0,1,18000,2021,1.0
1541612,3652665,ERZ TRUCKING LLC,,C,N,N,287 4TH AVE,WESTWOOD,NJ,07675,US,287 4TH AVE,WESTWOOD,NJ,07675-3429,US,(201) 889-1159,,ERZTRUCKINGNJ@GMAIL.COM,26-MAY-22,1.0,2021.0,08-JUN-21,NJ,1.0,1,1,2021,1.0
1541613,3652667,H&M WORLDWIDE LOGISTICS LLC,,A,N,N,5415 COCHRAN MILL RD,FAIRBURN,GA,30213,US,1884 VALLEY WOODS DRIVE,RIVERDALE,GA,30296,US,(770) 715-2529,,INFO.HMLOGISTICSLLC@GMAIL.COM,13-SEP-22,1.0,2020.0,08-JUN-21,GA,1.0,1,1,2020,1.0
1541614,3652668,ALBANY TRUCKING SERVICES INC,,C,N,N,311 6TH ST SE  ,NAPLES,FL,34117-9357,US,311 6TH ST SE  ,NAPLES,FL,34117-9357,US,(239) 316-0997,,NLEIDANYS@GMAIL.COM,08-JUN-21,,,08-JUN-21,FL,1.0,1,0,0,
1541615,365267,INYO CRUDE INC,,A,Y,N,1274 N MAIN STREET,BISHOP,CA,93514,US,1274 N MAIN STREET,BISHOP,CA,93514,US,(760) 873-4095,(760) 873-4165,INYOCRUDEINC@HOTMAIL.COM,10-MAY-22,280000.0,2020.0,12-SEP-89,CA,3.0,3,280000,2020,1.0
1541616,3652670,GHA UTILITIES LLC,,A,N,N,200 CADBERRY CT,VILLA RICA,GA,30180-5605,US,200 CADBERRY CT,VILLA RICA,GA,30180-5605,US,(770) 714-6011,,GHAUTILITIESLLC@GMAIL.COM,08-JUN-21,1.0,2020.0,08-JUN-21,GA,1.0,2,1,2020,1.0
1541617,3652672,4K TRANSPORTATION LLC,,A,N,N,7273 ORINOCO AVE,INDIANAPOLIS,IN,46227,US,7273 ORINOCO AVE,INDIANAPOLIS,IN,46227-5362,US,(317) 513-7836,(317) 513-7836,ALSMITH608@YAHOO.COM,08-JUN-21,1.0,2020.0,08-JUN-21,IN,1.0,1,1,2020,1.0
1541618,3652673,CSW TRANSPORTS LLC,,A,N,N,738 S WAKEFIELD ST,ZEBULON,NC,27597,US,738 S WAKEFIELD ST,ZEBULON,NC,27597-2566,US,(919) 757-5112,(919) 757-5112,CSWTRANSPORTSLLC@GMAIL.COM,08-JUN-21,,,08-JUN-21,NC,1.0,1,0,0,
1541619,3652674,UNIVERSAL TOWING SOLUTIONS LLC,UNIVERSAL TOWING,A,N,N,201 SIGMA DR STE 300  ,SUMMERVILLE,SC,29486,US,201 SIGMA DR STE 300  ,SUMMERVILLE,SC,29486-7722,US,(842) 329-7462,,INFO@TOWTRUCKHELP.COM,08-JUN-21,,,08-JUN-21,SC,0.0,2,0,0,
1541620,3652676,ALEXX TRANSPORTATION LLC,,A,N,N,6227 FERNWOOD TER APT 101  ,RIVERDALE,MD,20737,US,6227 FERNWOOD TER APT 101  ,RIVERDALE,MD,20737-1653,US,(240) 393-9001,,ALEXXSANT94@GMAIL.COM,08-JUN-21,,,08-JUN-21,MD,1.0,1,0,0,
1541621,3652677,DSSP TRUCKING LLC,,A,N,N,"6060 AZLE AVE, SUITE 700-141",LAKE WORTH,TX,76135,US,"6060 AZLE AVE, SUITE 700-141",LAKE WORTH,TX,76135,US,(972) 850-6814,,K_PHINISEE@YAHOO.COM,08-JUN-21,,,08-JUN-21,TX,1.0,2,0,0,
1541622,3652679,MJ WORLD CORP,,A,N,N,1315 MODAFF RD UNIT C4,NAPERVILLE,IL,60565,US,25241 BAY TREE CIR,SHOREWOOD,IL,60404,US,(917) 803-0777,,MJWORLD.CORP@GMAIL.COM,08-JUN-21,,,08-JUN-21,IL,3.0,4,0,0,
1541623,3652680,HAULIN IT TRANSPORTATION LLC,,A,N,N,3491 LONDON ST,HEMET,CA,92545,US,3491 LONDON ST,HEMET,CA,92545,US,(951) 422-1421,,BABYGIRLH18@GMAIL.COM,08-JUL-21,1.0,2020.0,08-JUN-21,CA,3.0,2,1,2020,1.0
1541624,3652681,SAFE AND SOUND TRUCKING LLC,,A,N,N,2738 BRENTWOOD DR N,WILSON,NC,27896,US,2738 BRENTWOOD DR N,WILSON,NC,27896,US,(252) 373-3710,,SASTRUCKINGLLC23@GMAIL.COM,10-JUN-22,1.0,2021.0,08-JUN-21,NC,1.0,4,1,2021,1.0
1541625,3652682,FREIGHT HAWK LLC,,A,N,N,515 OLD RIVERSIDE RD,BROOKLYN,MD,21225,US,515 OLD RIVERSIDE RD,BROOKLYN,MD,21225,US,(443) 883-9384,,FREIGHTHAWK01@GMAIL.COM,03-MAR-22,40000.0,2021.0,08-JUN-21,MD,1.0,1,40000,2021,1.0
