,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1643000,3767117,JONATHAN BLUE CARGO LLC,,A,N,N,3541 50TH AVE NE   ,NAPLES,FL,34120,US,3541 50TH AVE NE   ,NAPLES,FL,34120-0492,US,(239) 834-8173,,JONATHANBLUECARGO@GMAIL.COM,17-NOV-21,,,17-NOV-21,FL,1,1,0,0,
1643001,3767118,SPARTACUS EXPRESS CORP,,A,N,N,134 FLEMING AVE APT 1  ,NEWARK,NJ,07105,US,134 FLEMING AVE APT 1  ,NEWARK,NJ,07105-4977,US,(862) 414-5321,,SPARTACUSEXPRESSCORP@GMAIL.COM,17-NOV-21,,,17-NOV-21,NJ,1,1,0,0,
1643002,3767119,CARLOS LOZANO AGUIRRE,GRUPO ALCEE,A,Y,N,COSTA AZUL NO 24,MATAMOROS,TA,87420,MX,501 N BRIDGE ST PMB 566,HIDALGO,TX,78557,US,(899) 207-3892,(956) 800-5406,MULTISERVICESLC@HOTMAIL.COM,18-NOV-21,,,17-NOV-21,TX,1,1,0,0,
1643003,3767120,LETS HAUL LOGISTIC LLC,,A,N,N,14 FAIRVIEW AVE   ,LANSDOWNE,PA,19050,US,14 FAIRVIEW AVE   ,LANSDOWNE,PA,19050-2826,US,(610) 202-0239,,PHILDG@ICLOULD.COM,17-NOV-21,,,17-NOV-21,PA,1,1,0,0,
1643004,3767121,E 4 E TRANSPORTATION INC,,A,N,N,5804 GARBER WAY,BAKERSFIELD,CA,93307,US,5804 GARBER WAY,BAKERSFIELD,CA,93307-5331,US,(323) 948-7031,,ERICKQ9@YAHOO.COM,19-JAN-22,,,17-NOV-21,CA,1,1,0,0,
1643005,3767122,TERRAX CONSTRUCTION INC,,C,N,N,14720 E ADMIRAL PL STE F  ,TULSA,OK,74116-2308,US,11202 N 130TH EAST AVE  ,OWASSO,OK,74055-4725,US,(918) 813-5805,,JFTERRAFLOW1@GMAIL.COM,17-NOV-21,,,17-NOV-21,OK,1,2,0,0,
1643006,3767123,SWIFT TRUCKING LLC,,A,N,N,304 BLUE WATER CT UNIT 101,GLEN BURNIE,MD,21060,US,304 BLUE WATER CT UNIT 101,GLEN BURNIE,MD,21060,US,(240) 694-5386,,SWIFTTRUCKINGLLC21@GMAIL.COM,07-MAR-22,1.0,2021.0,17-NOV-21,MD,1,2,1,2021,1.0
1643007,3767125,LANDRUM TOWING LLC,,C,N,N,116 HERITAGE LN,EASLEY,SC,29642-9349,US,116 HERITAGE LN,EASLEY,SC,29642-9349,US,(864) 313-8816,,CRAIGLANDRUM340@GMAIL.COM,17-MAY-22,191114.0,2022.0,17-NOV-21,SC,1,2,191114,2022,1.0
1643008,3767126,SHELBY TRANSPORTATION INC,,A,N,N,225 UNION BLVD STE 150,LAKEWOOD,CO,80228,US,225 UNION BLVD STE 150,LAKEWOOD,CO,80228,US,(303) 228-3898,,SHELBYTRANSPORTATIONINC@GMAIL.COM,17-MAY-22,1240000.0,2021.0,17-NOV-21,CO,11,14,1240000,2021,1.0
1643009,3767127,RAANTRUCKING LLC,,A,N,N,1108 E 17TH ST APT 632  ,S SIOUX CITY,NE,68776,US,1108 E 17TH ST APT 632  ,S SIOUX CITY,NE,68776-2594,US,(614) 980-6220,,DURHANHUSSEIN@YANDEX.COM,17-NOV-21,,,17-NOV-21,NE,3,3,0,0,
1643010,3767129,KAVOMO LOGISTICS LLC,,A,N,N,6309 ELAND RUN,FORT WORTH,TX,76179,US,6309 ELAND RUN,FORT WORTH,TX,76179-3684,US,(254) 900-6211,,LEONCEBURUNDI@GMAIL.COM,18-JAN-22,,,17-NOV-21,TX,1,1,0,0,
1643011,376713,ZEITZ FARMS INC,,C,N,N,2224 CATHOLIC CHURCH RD,STOCKBRIDGE,MI,49285,US,2224 CATHOLIC CHURCH RD,STOCKBRIDGE,MI,49285,US,(517) 565-3032,,ZFARMSINC@YAHOO.COM,14-JAN-20,5000.0,2019.0,28-DEC-89,MI,3,2,0,0,
1643012,3767130,TERRAZAS TRUCKING INC,,A,N,N,111 HIGHLAND ST   ,CALUMET CITY,IL,60409,US,111 HIGHLAND ST   ,CALUMET CITY,IL,60409-5313,US,(708) 965-0826,,LTERRAZAS111@COMCAST.NET,17-NOV-21,,,17-NOV-21,IL,1,1,0,0,
1643013,3767131,K&P TRANSPORTATION INC,,A,N,N,9236 RIO DELL ST,ROSEMEAD,CA,91770,US,9236 RIO DELL ST,ROSEMEAD,CA,91770-1457,US,(626) 888-0209,,KANGS16@YAHOO.COM,07-APR-22,3000.0,2021.0,17-NOV-21,CA,1,1,3000,2021,1.0
1643014,3767132,VSM CARRIERS INC,,A,N,N,922 WALLINGTON CIR,GREENWOOD,IN,46143,US,7950 ETIWANDA AVE APT 25208,RCH CUCAMONGA,CA,91739-0017,US,(929) 528-0199,,VARINDERMUTTI85@GMAIL.COM,10-AUG-22,1800.0,2021.0,17-NOV-21,IN,1,1,1800,2021,1.0
1643015,3767133,LA PATRONA HOTSHOT SERVICES LLC,,A,N,N,1435 N GILA DR ,HOBBS,NM,88240,US,1435 N GILA DR ,HOBBS,NM,88240,US,(575) 263-4019,,LAPATRONAHOTSHOT@GMAIL.COM,07-JUL-22,30000.0,2022.0,17-NOV-21,NM,2,5,30000,2022,1.0
1643016,3767134,NATAS EXPRESS TRUCKING LLC,,C,N,N,9 WESTLANE PL  ,PLANO,TX,75074-4514,US,9 WESTLANE PL  ,PLANO,TX,75074-4514,US,(469) 605-1462,,KIMBERLYB.28@YAHOO.COM,17-NOV-21,,,17-NOV-21,TX,3,3,0,0,
1643017,3767135,GOGETHER LOGISTICS LLC,,A,N,N,590 WARM SPRINGS CT   ,LOGANVILLE,GA,30052,US,2870 PEACHTREE RD NW PMB 835 STE 835  ,ATLANTA,GA,30305-2918,US,(888) 213-9997,,INFO@GOGETHERLOGISTIC.COM,17-NOV-21,,,17-NOV-21,GA,1,1,0,0,
1643018,3767136,SUAT DASDEMIR,SD SPRINTER OPS,C,N,N,6900 PRESTON ROAD APT 2923,PLANO,TX,75024,US,6900 PRESTON ROAD APT 2923,PLANO,TX,75024,US,(408) 508-9649,,SWSUAT@GMAIL.COM,17-MAY-22,1.0,2021.0,17-NOV-21,TX,1,1,1,2021,1.0
1643019,3767137,DEVENJOT TRANSPORT LLC,,A,N,N,15421 DES MOINES MEMORIAL DR S APT A101,BURIEN,WA,98148,US,1901 FRONT ST,LYNDEN,WA,98264-1707,US,(206) 354-5248,,SUKHWINDERPARMAR256@GMAIL.COM,13-JUN-22,100000.0,2021.0,17-NOV-21,WA,1,1,100000,2021,1.0
1643020,3767138,GREATROAD INC,,A,N,N,1408 COUNTRYWOOD AVE APT 114,HACIENDA HTS,CA,91745-3004,US,1408 COUNTRYWOOD AVE APT 114,HACIENDA HTS,CA,91745,US,(626) 598-8828,,GREATROADLOG@GMAIL.COM,29-AUG-22,100000.0,2022.0,17-NOV-21,CA,3,3,100000,2022,1.0
1643021,3767139,MARCOS GIOVANNI GARCIA,,A,N,N,3304 CHESTNUT ST,EMERYVILLE,CA,94608,US,3304 CHESTNUT ST,EMERYVILLE,CA,94608-4225,US,(510) 712-2041,,GARCIA9815@ATT.NET,19-APR-22,35000.0,2021.0,17-NOV-21,CA,1,1,35000,2021,1.0
1643022,376714,K & M MOREHOUSE INC,,A,N,N,4948 WILLIAMSTON RD,STOCKBRIDGE,MI,49285,US,4948 WILLIAMSTON RD,STOCKBRIDGE,MI,49285,US,(517) 565-3129,(517) 565-3129,STEPH.R.MOREHOUSE@GMAIL.COM,05-APR-21,10000.0,2020.0,28-DEC-89,MI,2,2,10000,2020,1.0
1643023,3767140,DOMINGUEZ NATIONAL CARGO LLC,,A,N,N,272 GRIFFITH ST # 2,JERSEY CITY,NJ,07307,US,272 GRIFFITH ST # 2,JERSEY CITY,NJ,07307-3608,US,(551) 574-9301,,LUISDOMINGUEZ1818@GMAIL.COM,16-OCT-22,10550.0,2022.0,17-NOV-21,NJ,1,1,10550,2022,1.0
1643024,3767141,NEOGEN XPRESS INC,,A,N,N,4194 MARINA WAY,DEERFIELD BEACH,FL,33064,US,4194 MARINA WAY,DEERFIELD BEACH,FL,33064,US,(904) 903-6052,,INFO@NEOGENXPRESS.COM,25-JAN-22,1.0,2021.0,17-NOV-21,FL,2,2,1,2021,1.0
