,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
683300,2447050,ZORO TEAM INC,,C,N,N,1027 RIPPLE RIDGE,DARIEN,IL,60561,US,1027 RIPPLE RIDGE,DARIEN,IL,60561,US,(630) 863-6649,,,18-OCT-13,,,18-OCT-13,IL,1.0,1,0,0,
683301,2447054,L'SRRR TUCKING LLC,,C,N,N,8431 BRIGHTON RD #26,COMMERCE CITY,CO,80022,US,8431 BRIGHTON RD #26,COMMERCE CITY,CO,80022,US,(517) 507-0612,,,18-OCT-13,,,18-OCT-13,CO,7.0,7,0,0,
683302,2447056,SCOTT HUME TREE SERVICE,,C,N,N,9626 BANES STREET,PHILADELPHIA,PA,19115,US,9626 BANES STREET,PHILADELPHIA,PA,19115,US,(215) 500-1042,,,18-OCT-13,25000.0,2013.0,18-OCT-13,PA,2.0,1,0,0,
683303,2447057,DORSET DESIGN LLC,,C,N,N,120 BONNIE LEE DRIVE,NORTHFIELD,NJ,08225,US,120 BONNIE LEE DRIVE,NORTHFIELD,NJ,08225,US,(609) 517-2189,(609) 383-1772,DORSETDESIGNCENTER@COMCAST.NET,19-JUL-21,102000.0,2020.0,18-OCT-13,NJ,1.0,3,102000,2020,1.0
683304,2447059,JORGE CHAVIANO,,C,N,N,4047 CLEARFIELD ST,NORTHPORT,FL,34286,US,4047 CLEARFIELD ST,NORTHPORT,FL,34286,US,(941) 586-5517,,,03-JUN-14,25000.0,2013.0,18-OCT-13,FL,,1,0,0,
683305,2447072,TODD MELOY,MID SOUTH MATERIALS,C,N,N,26335 ST HWY 34,CLUBB,MO,63934,US,26335 ST HWY 34,CLUBB,MO,63934,US,(573) 282-9222,,MELOYCONTRACTING@YAHOO.COM,03-MAY-21,4000.0,2020.0,18-OCT-13,MO,1.0,1,4000,2020,1.0
683306,2447078,JHOUDE INC,TIP TOP DELIVERY,C,N,N,9050 PHILLIPS RD,HOLLAND,NY,14080,US,PO BOX 191,HOLLAND,NY,14080,US,(716) 893-7363,,TIPTOPDELIVERY@TWC.COM,28-JUL-22,60000.0,2021.0,18-OCT-13,NY,2.0,1,60000,2021,1.0
683307,2447081,JAMES A RODRIGUEZ,RODRIGUEZ MASONRY SERVICES,C,N,N,PR 4420 HWY 173 SOUTH,HONDO,TX,78861,US,PO BOX 824,HONDO,TX,78861,US,(210) 508-7089,,,18-OCT-13,,,18-OCT-13,TX,1.0,1,0,0,
683308,2447084,SMOKIN JOE EXPRESS LLC,,A,N,N,3477 SUNFLOWER CT,BULLHEAD CITY,AZ,86429,US,3477 SUNFLOWER CT,BULLHEAD CITY,AZ,86429,US,(678) 332-6315,,SMOKINJOEEXPRESS@GMAIL.COM,26-DEC-19,1.0,2019.0,18-OCT-13,AZ,1.0,1,0,0,
683309,2447091,AMERICAN STUMP AND TREE SERVICE,,C,N,N,100 HEDGEWOOD ROAD,LUTHERVILLE,MD,21093,US,100 HEDGEWOOD ROAD,LUTHERVILLE,MD,21093,US,(410) 825-7575,(410) 825-7575,,18-OCT-13,,,18-OCT-13,MD,1.0,3,0,0,
683310,2447092,K&C COMMUNICATIONS SERVICES LLC,,A,N,N,704 MORNINGSIDE CIR SE,CONYERS,GA,30094,US,704 MORNINGSIDE CIR SE,CONYERS,GA,30094,US,(770) 231-4515,,KIP@ATLCABLE.COM,11-FEB-21,1.0,2019.0,18-OCT-13,GA,2.0,2,1,2019,1.0
683311,2447093,TRI STATE LINENS & EVENT RENATL CORP,,A,N,N,12016 OLD BALTIMORE PIKE,BELTSVILLE,MD,20705,US,12016 OLD BALTIMORE PIKE,BELTSVILLE,MD,20705,US,(301) 931-4477,(301) 931-4476,GMTRISTATE@TRISTATELINENS.COM,08-JUN-21,5000.0,2021.0,18-OCT-13,MD,2.0,2,5000,2021,1.0
683312,2447094,DIANNA AND DANIEL CREVELING,,C,N,N,226 OWHI LAKE ROAD,NESPELM,WA,99155,US,226 OWHI LAKE ROAD,NESPELM,WA,99155,US,(509) 634-4985,,,18-OCT-13,,,18-OCT-13,WA,2.0,2,0,0,
683313,2447095,PERFECT PARTIES USA,,A,N,N,147 SUMMIT STREET BLDG 6,PEABODY,MA,01960,US,147 SUMMIT STREET BLDG 6,PEABODY,MA,01960,US,(800) 275-0185,,M.GALLANT@PPENTERTAINMENTGRO.,20-JAN-21,4000.0,2020.0,18-OCT-13,MA,1.0,5,4000,2020,1.0
683314,2447096,BLOOM MOVING AND STORAGE LLC,,C,N,N,4670 THOUSAND OAKS BLVD,PACE,FL,32571,US,4670 THOUSAND OAKS BLVD,PACE,FL,32571,US,(850) 686-6390,,BOB@BLOOMMOVING.COM,18-OCT-13,,,18-OCT-13,FL,1.0,2,0,0,
683315,2447097,GARY LYONS,,C,N,N,589 SMITH-JENKS RD,HARTWICK,NY,13348,US,589 SMITH-JENKS RD,HARTWICK,NY,13348,US,(607) 435-7018,,,24-OCT-13,,,18-OCT-13,NY,2.0,1,0,0,
683316,2447100,SAM DUGGINS TRUCKING,,A,N,N,1801 CANAL DR UNIT D1,CAROLINA BEACH,NC,28428,US,1801 CANAL DR UNIT D1,CAROLINA BEACH,NC,28428,US,(910) 742-8557,,RONJONES5309@YAHOO.COM,23-OCT-20,143000.0,2019.0,18-OCT-13,NC,1.0,1,143000,2019,1.0
683317,2447101,A&H EQUIPMENT REPAIR,,C,N,N,9199 ENTERPRISE CT UNIT 11,MANASSAS,VA,20111,US,9199 ENTERPRISE CT UNIT 11,MANASSAS,VA,20111,US,(703) 817-1577,(703) 817-1733,AHEQUIPMENTREPAIR@GMAIL.COM,03-FEB-22,50000.0,2021.0,18-OCT-13,VA,1.0,1,50000,2021,1.0
683318,2447105,KEWEENAW GRAINS LLC,,C,N,N,750 LINCOLN AVE,HOUGHTON,MI,49931,US,48378 LINCOLN AVE,HOUGHTON,MI,49931,US,(906) 482-8355,(906) 482-8355,KEWEENAWGRAINS@GMAIL.COM,18-OCT-13,,,18-OCT-13,MI,1.0,1,0,0,
