,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1701100,3830314,YC CONTRACTING,,A,N,N,1 MAKEFIELD RD APT E194  ,MORRISVILLE,PA,19067-5024,US,1 MAKEFIELD RD APT E194  ,MORRISVILLE,PA,19067-5024,US,(267) 709-6445,,YCCONTRACTING@OUTLOOK.COM,25-FEB-22,,,25-FEB-22,PA,0,4,0,0,
1701101,3830315,BIG G TRANSPORT AND CONSTRUCTION LLC,,A,N,N,12541 LEBLANC RD,WELSH,LA,70591,US,12541 LEBLANC RD,WELSH,LA,70591-5336,US,(337) 452-7207,,ROBERT.GRADNEY@YMAIL.COM,19-SEP-22,,,25-FEB-22,LA,1,1,0,0,
1701102,3830316,PINTO LANDSCAPING,,A,N,N,58 ELM ST APT 102  ,EPPING,NH,03042-2420,US,58 ELM ST APT 102  ,EPPING,NH,03042-2420,US,(603) 812-8822,(603) 812-8822,JAROFHOCKEY@GMAIL.COM,25-FEB-22,,,25-FEB-22,NH,1,4,0,0,
1701103,3830318,MESSERSMITH FAMILY TRUST,,A,N,N,605 HARNEY RD  ,LITTLESTOWN,PA,17340-9365,US,605 HARNEY RD  ,LITTLESTOWN,PA,17340-9365,US,(717) 465-1754,,MEZZYS11@GMAIL.COM,25-FEB-22,,,25-FEB-22,PA,0,16,0,0,
1701104,3830319,CHINOOK TRUCKING LLC,,A,N,N,412 KINCAID AVE   ,SUMNER,WA,98390,US,412 KINCAID AVE   ,SUMNER,WA,98390-1345,US,(253) 651-0363,,JAREDSCHLIESMAN8@GMAIL.COM,25-FEB-22,,,25-FEB-22,WA,1,1,0,0,
1701105,3830321,EPIC TRANSPORT LLC,,A,N,N,4315 ESMOND DR,ODESSA,TX,79762,US,4315 ESMOND DR,ODESSA,TX,79762,US,(915) 703-0502,,CARLOS.TELLO@RIAGENCY.US,11-MAY-22,,,25-FEB-22,TX,1,1,0,0,
1701106,3830322,LAND SHARK LLC,,A,N,N,404 SAM JONAS DR   ,LAS VEGAS,NV,89145,US,404 SAM JONAS DR   ,LAS VEGAS,NV,89145-4903,US,(702) 218-0464,,LANDSHARKLLCNV@GMAIL.COM,25-FEB-22,,,25-FEB-22,NV,1,1,0,0,
1701107,3830323,ULTIMATE TRANSPORT LLC,ULTIMATE TRANSPORT,C,N,N,208 SW DALTON CIRCLE,PORT ST LUCIE,FL,34953,US,208 SW DALTON CIRCLE,PORT ST LUCIE,FL,34953,US,(321) 456-7721,(321) 456-7721,JAKE09016@GMAIL.COM,22-OCT-22,,,25-FEB-22,FL,1,2,0,0,
1701108,3830324,BULLHIDE FIRE SERVICES LLC,,A,N,N,7764 COUNTY RD 11,FLORISSANT,CO,80816-8610,US,7764 COUNTY RD 11,FLORISSANT,CO,80816-8610,US,(719) 659-5303,,HATTONJTH1@AOL.COM,27-APR-22,,,25-FEB-22,CO,5,5,0,0,
1701109,3830325,RISE WITHIN LLC,,C,N,N,64 N 14TH ST  ,HARRISBURG,PA,17103-2209,US,64 N 14TH ST  ,HARRISBURG,PA,17103-2209,US,(717) 379-3582,,KUNGHUMBLE29@GMAIL.COM,25-FEB-22,,,25-FEB-22,PA,1,1,0,0,
1701110,3830326,FARMAN EXPRESS LLC,,A,N,N,2505 ITHACA DR,AVON,OH,44011,US,2505 ITHACA DR,AVON,OH,44011-1889,US,(216) 269-5500,,FARMANEXPRESS1@GMAIL.COM,24-APR-22,100.0,2021.0,25-FEB-22,OH,1,1,100,2021,1.0
1701111,3830327,LLEO DIAMOND TRUCK LLC,,C,N,N,5640 FOUNTAIN LAKE CIR APT 230  ,BRADENTON,FL,34207-3755,US,5640 FOUNTAIN LAKE CIR APT 230  ,BRADENTON,FL,34207-3755,US,(727) 815-6320,,KLOPEZ@ACCOUNTINGFREEDOMSOLUTIONS.COM,25-FEB-22,,,25-FEB-22,FL,1,1,0,0,
1701112,3830328,KINGS LOT TRUCKING LLC,,A,N,N,190-192 WESTLAND ST,HARTFORD,CT,06120,US,5717 KINGS HIGHWAY,BROOKLYN,NY,11203,US,(646) 270-2137,,KINGSLOTTRUCKINGLLC@GMAIL.COM,18-MAR-22,,,25-FEB-22,CT,1,3,0,0,
1701113,383033,AMERICAN TOPSOIL INC,,A,N,N,38209 BETHEL CHURCH ROAD,OSAWATOMIE,KS,66064,US,38209 BETHEL CHURCH ROAD,OSAWATOMIE,KS,66064,US,(913) 780-4848,(816) 424-4473,AMERICANTOPSOIL@EMBARQMAIL.COM,25-JAN-22,94612.0,2021.0,23-FEB-90,KS,7,5,94612,2021,1.0
1701114,3830330,FINNEY FREIGHT LLC,,A,N,N,18 WINBURNE DR   ,NEW CASTLE,DE,19720,US,18 WINBURNE DR   ,NEW CASTLE,DE,19720-3722,US,(877) 834-6639,(877) 834-6640,WEALTHYGENERATION68@GMAIL.COM,25-FEB-22,,,25-FEB-22,DE,1,2,0,0,
1701115,3830331,R A DOZIER TRANSPORT LLC,,A,N,N,10002 BRANTLEY BND   ,AUSTIN,TX,78748,US,10002 BRANTLEY BND   ,AUSTIN,TX,78748-1266,US,(512) 906-4975,,RICKDOZIER@DOZIERTRUCKINGCOMPANY.COM,25-FEB-22,,,25-FEB-22,TX,1,4,0,0,
1701116,3830332,BOK TRANSPORTATION LLC,,A,N,N,8 DANIEL ST   ,MOONACHIE,NJ,07074,US,8 DANIEL ST   ,MOONACHIE,NJ,07074-1123,US,(757) 998-9978,,KRSTEVSKIBOJAN97@YAHOO.COM,25-FEB-22,,,25-FEB-22,NJ,1,1,0,0,
1701117,3830333,AT LOGISTICS SERVICE LLC,,A,N,N,6000 INDIAN RIDGE BLVD,WHITE HOUSE,TN,37188,US,6000 INDIAN RIDGE BLVD,WHITE HOUSE,TN,37188-4312,US,(615) 502-5518,,MDT@ATLOGISTICSSERVICELLC.COM,25-FEB-22,,,25-FEB-22,TN,1,1,0,0,
1701118,3830334,OLD TRANS INC,,A,N,N,6969 W OAKDALE AVE,CHICAGO,IL,60634,US,6953 W OAKDALE AVE,CHICAGO,IL,60634-4840,US,(312) 478-0098,,OLDTRANS1@GMAIL.COM,07-MAR-22,,,25-FEB-22,IL,1,1,0,0,
1701119,3830335,VLR LOGISTICS INC,,A,N,N,351 PASCOE BLVD STE 103D  ,BOWLING GREEN,KY,42104,US,351 PASCOE BLVD STE 103D  ,BOWLING GREEN,KY,42104-6317,US,(270) 320-5394,,ANVARKIBAR77@GMAIL.COM,25-FEB-22,,,25-FEB-22,KY,3,3,0,0,
1701120,3830336,CUBA 1731 EXPRESS LLC,,A,N,N,4137 W HARMONT DR,PHOENIX,AZ,85051,US,4137 W HARMONT DR,PHOENIX,AZ,85051,US,(602) 736-8331,,CUBA1731EXPRESS@GMAIL.COM,03-AUG-22,11000.0,2021.0,25-FEB-22,AZ,1,2,11000,2021,1.0
1701121,3830337,CHRISTOPHER ANDERSON,ANDERSONS RESTORATION & TOWING,A,N,N,416 1/2 DANSBURY AVE,MIDDLESBORO,KY,40965,US,1001 W ROCHESTER AVE,MIDDLESBORO,KY,40965-1442,US,(606) 269-3664,,CANDERSON_1983@YAHOO.COM,16-APR-22,1.0,2021.0,25-FEB-22,KY,1,1,1,2021,1.0
1701122,3830338,TBL TRANSPORT CORP,,A,N,N,3872 CASCADES CIR   ,SYRACUSE,UT,84075,US,3872 CASCADES CIR   ,SYRACUSE,UT,84075-6824,US,(484) 294-1512,,TBLTRUCKING@YAHOO.COM,25-FEB-22,,,25-FEB-22,UT,1,2,0,0,
1701123,3830339,ALWAYS ON TIME TRUCKING LLC,,A,N,N,1005 WOODCREST ,LANCASTER,TX,75134,US,1005 WOODCREST ,LANCASTER,TX,75134,US,(469) 345-6011,(469) 779-6739,ALWAYSONTIMETRUCKINGMG1@GMAIL.COM,25-FEB-22,,,25-FEB-22,TX,37,2,0,0,
