,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1297200,3349785,WILLOW CREEK RANCH LLC,,C,N,N,1733 330TH ST,LORIMOR,IA,50149-8021,US,1733 330TH ST,LORIMOR,IA,50149-8021,US,(641) 763-2569,,RSGFIELD@GRM.NET,12-APR-22,,,23-OCT-19,IA,2,3,0,0,
1297201,3349786,MO 24HOUR TOWING LLC,,C,N,N,4720 MINNESOTA AVE,SAINT LOUIS,MO,63111-1721,US,4720 MINNESOTA AVE,SAINT LOUIS,MO,63111-1721,US,(314) 203-3412,,DEMETRIUSSYKES71@GMAIL.COM,05-NOV-19,1.0,2019.0,23-OCT-19,MO,1,1,0,0,
1297202,3349787,MILE TOURS,,A,N,Y,19 KEYS FERRY ST   ,MCDONOUGH,GA,30253,US,4 BELMONTE CT SW   ,ATLANTA,GA,30311-2767,US,(770) 291-6532,,LMILE@MILEENT.COM,23-OCT-19,,,23-OCT-19,GA,1,2,0,0,
1297203,3349788,BRENDA GONZALEZ,GONZALEZ TRANSPORT,A,N,N,1621 OAK TREE SR,DENTON,TX,76209,US,1621 OAK TREE SR,DENTON,TX,76209,US,(956) 725-1508,,GTZDOTSERVICES@YAHOO.COM ,30-MAR-21,1000.0,2020.0,23-OCT-19,TX,2,2,0,0,
1297204,3349790,RANCHO GORDO INC,,C,N,N,1924 YAJOME ST  ,NAPA,CA,94559-1304,US,1924 YAJOME ST  ,NAPA,CA,94559-1304,US,(707) 259-1935,,STEVE@RANCHOGORDO.COM,23-OCT-19,,,23-OCT-19,CA,1,2,0,0,
1297205,3349791,KALINA FAMILY FARM,,C,N,N,6505 JACKSON AVE,LONSDALE,MN,55046,US,6505 JACKSON AVE,LONSDALE,MN,55046,US,(952) 292-8943,,KALINAFAMILYFARM@GMAIL.COM,22-JAN-21,2000.0,2020.0,23-OCT-19,MN,1,1,2000,2020,1.0
1297206,3349792,MOUNTAIN FREIGHT LOGISTICS LLC,,A,N,N,2521 COMPTON BRIDGE RD,INMAN,SC,29349,US,19 NESBITT DR,INMAN,SC,29349,US,(828) 707-7641,,MOSES.MFREIGHTLLC@GMAIL.COM,12-MAY-22,1.0,2021.0,23-OCT-19,SC,2,2,1,2021,1.0
1297207,3349794,TONY LAFAVE,T-C EXCAVATING,C,N,N,3901 BUFFALO TRAIL RD,MOLT,MT,59057-2126,US,3901 BUFFALO TRAIL RD,MOLT,MT,59057-2126,US,(406) 670-3991,,TONYLAFAVE56@GMAIL.COM,27-SEP-21,500.0,2020.0,23-OCT-19,MT,2,1,500,2020,1.0
1297208,3349797,G ZONE INC,,C,N,N,5500 OAKBROOK PKWY STE 275,NORCROSS,GA,30093,US,5500 OAKBROOK PKWY STE 275,NORCROSS,GA,30093-6252,US,(404) 512-1388,,GZONEUSA@YMAIL.COM,23-APR-20,1.0,2019.0,23-OCT-19,GA,1,1,0,0,
1297209,3349799,TOM MCHUGH CONSTRUCTION LLC,,C,N,N,W6668 ROCK RD  ,HORTONVILLE,WI,54944-9728,US,W6668 ROCK RD  ,HORTONVILLE,WI,54944-9728,US,(920) 540-1167,,TMCHUGHCONSTRUCTION@GMAIL.COM,23-OCT-19,,,23-OCT-19,WI,2,0,0,0,
