,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1502500,3607444,ALPHA CONTRACTING LLC,SUPERIOR STONEWORKS LLC,A,N,N,2204 SW 3RD AVE,BATTLE GROUND,WA,98604-8491,US,2204 SW 3RD AVE,BATTLE GROUND,WA,98604-8491,US,(360) 608-2731,(360) 851-2688,KAZDEN@SUPERIORSTONEWORKSLLC.COM,11-OCT-22,30000.0,2021.0,07-APR-21,WA,1,4,30000,2021,1.0
1502501,3607445,MYERS PROPERTY MAINTENANCE LLC,,C,N,N,361 CRANES GAP RD,CARLISLE,PA,17013-9637,US,361 CRANES GAP RD,CARLISLE,PA,17013-9637,US,(717) 601-4281,,WAYNE@MYERSPM.COM,15-APR-21,,,07-APR-21,PA,1,5,0,0,
1502502,3607447,WAYNE D RANNEY,RANNEY FARMS,C,N,N,7818 LINCOLN AVENUE EXT,LOCKPORT,NY,14094,US,7818 LINCOLN AVENUE EXT,LOCKPORT,NY,14094,US,(716) 471-8155,(716) 433-8822,RANNEYTRAVIS@YAHOO.COM,23-MAY-22,2000.0,2021.0,07-APR-21,NY,1,1,2000,2021,1.0
1502503,3607448,ALOHA TRANSPORT,,A,N,N,67 LEDGECREST DR   ,WORCESTER,MA,01603,US,67 LEDGECREST DR   ,WORCESTER,MA,01603-1267,US,(508) 847-5620,,PRODY13X@YAHOO.COM,07-APR-21,,,07-APR-21,MA,1,4,0,0,
1502504,3607449,T&R'S VALLEY TRUCKING LLC,,A,N,N,1885 BOARDWALK DR,MARYSVILLE,CA,95901,US,1885 BOARDWALK DR,MARYSVILLE,CA,95901-8269,US,(530) 329-6057,,TRSVALLEYTRUCKING@GMAIL.COM,06-SEP-22,120000.0,2022.0,07-APR-21,CA,1,1,120000,2022,1.0
1502505,3607450,MARBOU TRANSPORTATION SERVICES LLC,,A,N,N,1273 MAGNOLIA LN   ,HERNDON,VA,20170,US,1273 MAGNOLIA LN   ,HERNDON,VA,20170-3831,US,(571) 524-4239,,MARBOU-2000@HOTMAIL.COM,07-APR-21,,,07-APR-21,VA,1,1,0,0,
1502506,3607451,IRONHORSE FREIGHT LLC,,A,N,N,26415 N 160TH DR,SURPRISE,AZ,85387,US,26415 N 160TH DR,SURPRISE,AZ,85387-6106,US,(623) 293-6627,,IRONHORSEFREIGHTWAY@GMAIL.COM,02-MAY-22,46248.0,2021.0,07-APR-21,AZ,1,1,46248,2021,1.0
1502507,3607452,ZILL-PACK LLC,,A,N,N,6209 W STARK ST APT 12,MILWAUKEE,WI,53218,US,6209 W STARK ST APT 12,MILWAUKEE,WI,53218,US,(414) 808-4291,,ZACKKIAH@GMAIL.COM,21-APR-21,1.0,2020.0,07-APR-21,WI,1,2,1,2020,1.0
1502508,3607453,BLACK BROOK STAMPING & CONCRETE LLC,,C,N,N,8873 BLACK BROOK RD  ,WEBSTER,WI,54893,US,PO BOX 438  ,WEBSTER,WI,54893-0438,US,(715) 791-0159,,BLACKBROOKCONCRETE20@GMAIL.COM,07-APR-21,,,07-APR-21,WI,0,4,0,0,
1502509,3607454,MADU TRUCKING LLC,,A,N,N,400 S 4TH ST STE 500,LAS VEGAS,NV,89101,US,400 S 4TH ST STE 500,LAS VEGAS,NV,89101-6207,US,(919) 827-2081,,MAMADOU88DIALLO@GMAIL.COM,07-APR-21,,,07-APR-21,NV,1,2,0,0,
