,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
107600,1240162,BRIARWOOD LAWNSCAPES LLC,,C,N,N,1839 N SR 13,PIERCETON,IN,46562,US,1839 N SR 13,PIERCETON,IN,46562,US,(574) 594-2405,,,05-APR-04,,,26-APR-04,IN,2.0,4,0,0,
107601,1240165,TECH CONSTRUCTION,,C,N,N,13301 192 1/2 AVENUE NORTHWEST,ELK RIVER,MN,55330,US,13301 192 1/2 AVENUE NORTHWEST,ELK RIVER,MN,55330,US,(763) 286-0739,,,26-APR-04,1000.0,2003.0,26-APR-04,MN,1.0,1,0,0,
107602,1240166,NATIONAL EQUIPMENT DEALER LLC,,A,N,N,215 WOODSIDE DRIVE,LEXINGTON,NC,27292,US,215 WOODSIDE DRIVE,LEXINGTON,NC,27292,US,(336) 357-5005,(336) 357-7650,SHATLEY@NEDEALERS.COM,11-FEB-22,159000.0,2021.0,26-APR-04,NC,4.0,4,159000,2021,1.0
107603,1240167,B & G SERVICES INC,,C,N,N,6437 REDMAN ROAD,BROCKPORT,NY,14420,US,8458 W RIDGE RD APT A,BROCKPORT,NY,14420,US,(585) 494-1564,(585) 494-0245,,13-OCT-11,20000.0,2017.0,26-APR-04,NY,2.0,4,0,0,
107604,1240168,H TOWN EXPRESS INC,,A,N,N,19200 SPACE CENTER BLVD APT 1215 PHASE I,HOUSTON,TX,77058,US,P O BOX 670,LEAGUE CITY,TX,77574,US,(832) 919-2202,,RUN4LIFE7777@GMAIL.COM,07-AUG-22,67702.0,2021.0,26-APR-04,TX,1.0,1,67702,2021,1.0
107605,1240169,PIERCE DRYWALL AND PLASTERING INC,,C,N,N,4305 W 150 S,LEBANON,IN,46052,US,4305 W 150 S,LEBANON,IN,46052,US,(765) 483-4116,(765) 483-5595,,26-APR-04,,,26-APR-04,IN,3.0,2,0,0,
107606,1240170,DANIEL THOFSON,,C,N,N,7943 NORTHEAST 45TH AVENUE,MEDFORD,MN,55049,US,7943 NORTHEAST 45TH AVENUE,MEDFORD,MN,55049,US,(507) 451-2852,,,26-APR-04,20000.0,2003.0,26-APR-04,MN,4.0,1,0,0,
107607,1240173,JEFFREY DAVID HEURUNG,HEURUNG SALVAGE,C,N,N,6562 STATE HIGHWAY 238,BOWLUS,MN,56314,US,6562 STATE HIGHWAY 238,BOWLUS,MN,56314,US,(320) 573-2425,,,26-APR-04,5000.0,2003.0,26-APR-04,MN,2.0,1,0,0,
107608,1240176,WEST TOWING,,C,N,N,201 WEST 6TH STREET,MANSFIELD,OH,44902,US,201 WEST 6TH STREET,MANSFIELD,OH,44902,US,(419) 525-1903,,,06-SEP-03,,,26-APR-04,OH,1.0,2,0,0,
107609,1240177,PICNIC TABLES ON THE GO,,C,N,N,27490 ROCHESTER BLVD,RANDOLPH,MN,55065,US,27490 ROCHESTER BLVD,RANDOLPH,MN,55065,US,(507) 263-5731,(407) 263-5874,,26-APR-04,10000.0,2003.0,26-APR-04,MN,2.0,2,0,0,
107610,1240179,FAITH GLOBAL TRANSPORTATION LLC,,A,N,N,1355 W 404TH RD,BERTRAND,MO,63823,US,PO BOX 192,EAST PRAIRIE,MO,63845,US,(573) 683-7822,(573) 683-7825,JON@FAITHGLOBALS.COM,08-SEP-21,712400.0,2020.0,26-APR-04,MO,7.0,9,712400,2020,1.0
107611,1240182,T'S TREES INC,,C,N,N,2790 SR 44,NEW SMYRNA,FL,32168,US,2790 SR 44,NEW SMYRNA,FL,32168,US,(386) 427-2302,(386) 427-2496,,31-DEC-13,5000.0,2013.0,26-APR-04,FL,2.0,2,0,0,
107612,1240185,STRUCTURAL MOVING LLC,DEBORAH JO CHILDS,C,N,N,23664 BYERS ROAD,BOSCOBEL,WI,53805,US,23664 BYERS ROAD,BOSCOBEL,WI,53805,US,(608) 872-2214,(608) 872-2280,,26-MAY-04,6000.0,2003.0,26-APR-04,WI,3.0,2,0,0,
107613,1240188,NEW PRAGUE AUTO INC,,C,N,N,205 4TH AVENUE SOUTHWEST,NEW PRAGUE,MN,56071,US,205 4TH AVENUE SOUTHWEST,NEW PRAGUE,MN,56071,US,(952) 758-4471,,,26-APR-04,10000.0,2003.0,26-APR-04,MN,1.0,2,0,0,
107614,1240189,HUDDER GRADING AND UTILITIES INCORPORATED,,C,N,N,825 HARMON ROAD,TEMPLE,GA,30179,US,PO BOX 542,TEMPLE,GA,30179,US,(770) 562-5249,(770) 562-9137,ESHUDDER@JOIMAIL.COM,26-APR-04,20000.0,2003.0,26-APR-04,GA,3.0,2,0,0,
107615,1240191,NERSTRAND EXCAVATING INC,NERSTRAND EXCAVATING,C,N,N,8320 NERSTRAND BLVD,NERSTRAND,MN,55053,US,8320 NERSTRAND BLVD,NERSTRAND,MN,55053,US,(507) 334-4049,(507) 334-4049,PMLBAUER@NORTHLC.COM,03-AUG-22,9000.0,2021.0,26-APR-04,MN,2.0,2,9000,2021,1.0
107616,1240193,WYFFELS PIT SERVICE INC,,C,N,N,26409 COUNTY HIGHWAY 10,LUCAN,MN,56255,US,26409 COUNTY HIGHWAY 10,LUCAN,MN,56255,US,(507) 747-3068,,,26-APR-04,30000.0,2003.0,26-APR-04,MN,1.0,2,0,0,
107617,1240194,CURTIS E WEBER,WEBER ROOFING,C,N,N,27464 COUNTY RD 7,VERNDALE,MN,56481,US,27464 COUNTY RD 7,VERNDALE,MN,56481,US,(218) 472-3531,,,26-APR-04,,,26-APR-04,MN,1.0,1,0,0,
107618,1240196,TODD ALLEN RADDATZ,RADDATZ TRUCKING,C,N,N,1130 200TH AVE,MILLTOWN,WI,54858,US,1130 200TH AVE,MILLTOWN,WI,54858,US,(715) 417-2466,,TODD_RADDATZ@YAHOO.COM,07-JUL-16,300000.0,2015.0,26-APR-04,WI,3.0,3,0,0,
107619,1240197,EZ TRUCKING LLC,,C,N,N,14365 BRUSHY RD,PIKEVILLE,KY,41501,US,14365 BRUSHY ROAD,PIKEVILLE,KY,41501,US,(606) 631-4202,,MUDDYLOGGER@HUGHES.NET ,21-JUN-21,10000.0,2020.0,26-APR-04,KY,1.0,1,10000,2020,1.0
107620,1240198,SHAWN A HIATT,,C,N,N,404 CATTLEMAN CT,LAWRENCE,KS,66049-2242,US,404 CATTLEMAN CT,LAWRENCE,KS,66049-2242,US,(913) 683-8102,,,02-MAR-15,10000.0,2014.0,26-APR-04,KS,2.0,1,0,0,
107621,1240199,JOHN BECK JR,BECK FARMS,C,N,N,529 S PECAN,PAULS VALLEY,OK,73075,US,PO BOX 188,PAULS VALLEY,OK,73075,US,(405) 207-7965,,THE4JRS@ATT.NET,21-SEP-21,10000.0,2020.0,26-APR-04,OK,1.0,1,10000,2020,1.0
107622,12402,WESTERN CONSTRUCTION INC,,A,N,N,10139 S FEDERAL WAY,BOISE,ID,83716,US,PO BOX 15569,BOISE,ID,83715,US,(208) 345-1440,(208) 345-1548,SMITH@WCIBOISE.COM,13-DEC-21,1403315.0,2020.0,01-JUN-74,ID,90.0,68,1403315,2020,1.0
107623,1240200,JOHN T GRIFFIN JR,GRIFFIN CONTRACTING,C,N,N,6148 OLD NATIONAL PIKE,BOONSBORO,MD,21713,US,6148 OLD NATIONAL PIKE,BOONSBORO,MD,21713,US,(301) 416-2692,(301) 416-2626,,19-APR-04,,,26-APR-04,MD,1.0,1,0,0,
107624,1240202,WILLIAM IRVINE,,C,N,N,5465 100TH AVENUE,PRINCETON,MN,55371,US,5465 100TH AVENUE,PRINCETON,MN,55371,US,(763) 389-3259,,,26-APR-04,10000.0,2003.0,26-APR-04,MN,1.0,1,0,0,
107625,1240203,GOLDBECK SALVAGE,,C,N,N,2232 300TH STREET,MADISON,MN,56256,US,2232 300TH STREET,MADISON,MN,56256,US,(320) 752-4528,(320) 752-4282,,21-MAR-04,5000.0,2003.0,26-APR-04,MN,2.0,1,0,0,
107626,1240205,CARL RATHJEN & CARL JAMES RATHJEN,DOUBLE C TRUCKING,C,N,N,1726 VAN WYCK RD,BELLINGHAM,WA,98226-7905,US,1726 VAN WYCK RD,BELLINGHAM,WA,98226-7905,US,(360) 733-3659,(360) 733-7996,SP1OWL@AOL.COM,26-APR-04,,,26-APR-04,WA,1.0,1,0,0,
107627,1240207,WAYNE MCKENDREE CONTRACTORS INC,,C,N,N,127 SOUTH AVE,MARIETTA,GA,30060,US,127 SOUTH AVE,MARIETTA,GA,30060,US,(770) 425-4299,,,26-APR-04,,,26-APR-04,GA,1.0,1,0,0,
107628,1240213,JEFF BROWN,BROWN CONTRACTING,C,N,N,1474 45TH AVE,COLUMBUS,NE,68601-3945,US,1474 45TH AVE,COLUMBUS,NE,68601-3945,US,(402) 309-6168,,,21-AUG-12,10000.0,2011.0,26-APR-04,NE,1.0,1,0,0,
