,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
713000,2496620,TREEMENDOUS TREE SERVICE LLC,,A,N,N,40 DIAMOND HILL RD,BRADFORD,RI,02808,US,40 DIAMOND HILL RD,BRADFORD,RI,02808,US,(401) 315-0374,,TREEMENDOUS@YAHOO.COM,02-SEP-20,24000.0,2015.0,16-APR-14,RI,3.0,2,24000,2015,1.0
713001,2496623,TERRY FANNIN ENTERPRISES LLC,TERRY FANNIN,C,N,N,1510 HILLTOP RD,XENIA,OH,45385,US,1510 HILLTOP RD,XENIA,OH,45385,US,(937) 372-5384,(937) 372-5384,,15-DEC-19,50000.0,2016.0,16-APR-14,OH,1.0,1,0,0,
713002,2496624,BIG RIDER INC,,A,N,N,5355A WHITE OAK AVE,ENCINO,CA,91316,US,5355A WHITE OAK AVE,ENCINO,CA,91316,US,(818) 231-8089,,,31-JAN-20,121000.0,2017.0,16-APR-14,CA,1.0,1,0,0,
713003,2496625,DERUYTER TRANSPORT LLC,,A,N,N,2265 LOR DR,WEST BEND,WI,53095,US,PO BOX 561,GRAFTON,WI,53024,US,(262) 994-0547,,KRYSTAL@DERUYTERTRANSPORT.COM,27-JUN-22,750000.0,2021.0,16-APR-14,WI,10.0,10,750000,2021,1.0
713004,2496627,GREAT WHITE LOGISTICS INC,,A,N,N,7632 WHITSETT AVE,NORTH HOLLYWOOD,CA,91605,US,7632 WHITSETT AVE,NORTH HOLLYWOOD,CA,91605,US,(747) 220-0108,(747) 220-0109,GREATWHITELOGISTICS1@GMAIL.COM,23-MAR-22,104011.0,2021.0,16-APR-14,CA,1.0,1,104011,2021,1.0
713005,2496629,MATERIAL TRANSPORT LLC,,C,N,N,4200 HWY 701 SOUTH,CONWAY,SC,29527,US,4200 HWY 701 SOUTH,CONWAY,SC,29527,US,(843) 397-3478,,KIMJOHNCHERRY@YAHOO.COM,16-APR-14,,,16-APR-14,SC,5.0,4,0,0,
713006,2496630,DAN SANGSTER,SANGSTER RANCH,C,N,N,826 BRADLEY ST,ANATONE,WA,99401,US,PO BOX 154,ANATONE,WA,99401,US,(509) 256-3385,,,16-APR-14,,,16-APR-14,WA,1.0,2,0,0,
713007,2496633,STACY SAWYER,SAWYER TREE SERVICE,C,N,N,6900 W 83 RD ST,OVERLAND PARK,KS,66204,US,8315 W 91ST TERR #TE W,SHAWNEE MISSION,KS,66212,US,(913) 927-0371,,,16-APR-14,900.0,2014.0,16-APR-14,KS,3.0,1,0,0,
713008,2496634,STEINKE BACKHOE LLC,,C,N,N,16623 CO RD 25A,WAPAKONETA,OH,45895,US,16623 CO RD 25A,WAPAKONETA,OH,45895,US,(419) 738-7095,,MOMRULES@WOH.RR.COM,02-APR-21,500.0,2021.0,16-APR-14,OH,1.0,1,500,2021,1.0
713009,2496638,T & C TRUCKING- ELMORE LLP,T & C TRUCKING,C,N,N,525 PIT RD,COOSADA,AL,36020,US,525 PIT RD,COOSADA,AL,36020,US,(334) 414-5636,,,04-FEB-20,,,17-APR-14,AL,1.0,2,0,0,
713010,2496640,TYRONIA PORCHIA,GOD'S PROPERTY II,A,N,N,3546 S ELM AVE,FRESNO,CA,93706,US,8911 RAMONA AVE,ST LOUIS,MO,63121,US,(909) 261-3949,,GODSPROPERTY2.TP@GMAIL.COM,04-AUG-22,28648.0,2021.0,17-APR-14,CA,1.0,1,28648,2021,1.0
713011,2496641,FRP INC,,C,N,N,89 SPEAR MILL RD,CUSHING,ME,04563,US,89 SPEAR MILL RD,CUSHING,ME,04563,US,(207) 354-9278,,DFALES2278@HOTMAIL.COM,10-JUN-22,90000.0,2021.0,17-APR-14,ME,4.0,4,90000,2021,1.0
713012,2496643,JOHN BERNARD HURRY SR,,C,N,N,24120 COLTON POINT ROAD,CLEMENTS,MD,20624,US,24120 COLTON POINT ROAD,CLEMENTS,MD,20624,US,(240) 538-2942,,,17-APR-14,,,17-APR-14,MD,1.0,1,0,0,
713013,2496644,KTS SOLUTIONS INC,,C,N,Y,1040 UNIVERSITY BLVD STE 100,PORTSMOUTH,VA,23703,US,1040 UNIVERSITY BLVD STE 100,PORTSMOUTH,VA,23703,US,(757) 300-2525,,KSMITH@KTSSOLUTIONS.COM,10-SEP-21,2200.0,2020.0,17-APR-14,VA,82.0,120,2200,2020,1.0
713014,2496645,FLAUBERT NJINGUET,FLAUZI TRUCKING LLC,C,N,N,6952 WALKER MILL ROAD,CAPITOL HEIGHTS,MD,20743,US,6952 WALKER MILL ROAD,CAPITOL HEIGHTS,MD,20743,US,(571) 575-1034,,,17-APR-14,,,17-APR-14,MD,1.0,1,0,0,
