,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1035400,2938001,BARTOP INC,,C,N,N,112 N RIVERSIDE AVE,RIALTO,CA,92376-5922,US,14355 SANTA ANA AVE,FONTANA,CA,92337,US,(909) 533-7924,(909) 565-4396,ARIOS@MYCARRIERSUPPORT.COM,04-JAN-17,1.0,2016.0,14-OCT-16,CA,1,1,0,0,
1035401,2938004,SPARTAN FIBER LLC,,C,N,N,113 S RIVER ST STE 202  ,SEGUIN,TX,78155-5740,US,113 S RIVER ST STE 202  ,SEGUIN,TX,78155-5740,US,(940) 389-7355,,CRAIG.ARD@SPARTANFIBERUS.COM,14-OCT-16,,,14-OCT-16,TX,5,5,0,0,
1035402,2938005,FOX'S INC,,C,N,N,350 N 18TH ST,LEBANON,PA,17046,US,1 WALDEN RD,LEBANON,PA,17042,US,(717) 821-1273,,KAFOX72@COMCAST.NET,18-MAY-22,15.0,2021.0,14-OCT-16,PA,2,2,15,2021,1.0
1035403,2938006,CORONADO HERITAGE LLC,,C,N,N,15901 IMPERIAL HWY,LA MIRADA,CA,90638,US,15901 IMPERIAL HWY,LA MIRADA,CA,90638,US,(714) 735-7246,(562) 800-0742,CORONADOHERITAGE@GMAIL.COM,06-AUG-20,1.0,2020.0,14-OCT-16,CA,1,1,1,2020,1.0
1035404,2938007,ADAMS BROS INTERNATIONAL INC,,C,N,N,1910 YALE ST,SANTA ANA,CA,92704,US,2202 S HURON DR SANTA ANA CA 92704,SANTA ANA,CA,92704,US,(714) 542-6688,(714) 542-2977,ADAMSBROSINT@SBCGLOBAL.NET,24-OCT-18,7500.0,2017.0,14-OCT-16,CA,1,1,0,0,
1035405,2938008,C MCCURTY TRUCKING LLC,,A,N,N,3275 HARMONY ROAD,CARTHAGE,MS,39051,US,3275 HARMONY ROAD,CARTHAGE,MS,39051,US,(601) 728-7419,,CMCCURTYTRUCKING@OUTLOOK.COM,27-AUG-20,15000.0,2019.0,14-OCT-16,MS,1,1,0,0,
1035406,2938009,A & L FOSTER TRUCKING LLC,,C,N,N,35761 N 4030 RD,TALALA,OK,74080,US,35761 N 4030 RD,TALALA,OK,74080,US,(918) 695-6517,(405) 354-1046,A_LFOSTERTRUCKING@YAHOO.COM,01-SEP-20,30.0,2019.0,14-OCT-16,OK,2,2,0,0,
1035407,2938010,RAMON RODRIGUEZ,,C,N,N,2320 FAIRWAY DR  ,WEST PALM BCH,FL,33409-6238,US,2320 FAIRWAY DR  ,WEST PALM BCH,FL,33409-6238,US,(561) 503-8119,,RODRIGUEZR302@GMAIL.COM,14-OCT-16,,,14-OCT-16,FL,1,1,0,0,
1035408,2938012,BOX AND GO,MICHAEL TORRES,C,N,N,28571 BUCCANEER RD,SUMMRLND KEY,FL,33042,US,28571 BUCCANEER RD,SUMMRLND KEY,FL,33042-5530,US,(732) 618-2158,,SJV623@GMAIL.COM,11-JAN-17,,,14-OCT-16,FL,1,4,0,0,
1035409,2938015,CRV FURNITURE ISTALLATIONS,,C,N,N,6412 ATLANTIC BLVD STE 405  ,PEACHTREE COR,GA,30071,US,6412 ATLANTIC BLVD STE 405  ,PEACHTREE COR,GA,30071-1255,US,(470) 709-4111,(470) 395-9167,IPEREZ93@OUTLOOK.COM,14-OCT-16,,,14-OCT-16,GA,1,2,0,0,
1035410,2938016,ROBERTO TOBAL,,C,N,N,206 NE 1ST ST  ,BELLE GLADE,FL,33430-3140,US,206 NE 1ST ST  ,BELLE GLADE,FL,33430-3140,US,(561) 518-8836,,YANELYGASCON@GMAIL.COM,14-OCT-16,,,14-OCT-16,FL,1,1,0,0,
