,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
744000,2547869,LUNAS BUNS INC,,C,N,N,18 POND RD,HOLBROOK,NY,11741,US,18 POND RD,HOLBROOK,NY,11741,US,(631) 433-5022,,DIANAPAPA524@OUTLOOK.COM,06-OCT-14,25000.0,2013.0,06-OCT-14,NY,1.0,1,0,0,
744001,254787,GERALD C THOMAS INC,,A,N,N,121 BLAINE AVENUE,GUILFORD,ME,04443,US,PO  BOX 838,GUILFORD,ME,04443-0838,US,(207) 876-3378,(207) 876-3638,GTSGTINC@MYFAIRPOINT.NET,07-JUL-22,245847.0,2021.0,18-JAN-85,ME,3.0,2,245847,2021,1.0
744002,2547872,YELLOW BIRD TRANSPORT LLC,,C,N,N,923 EAGLE CANYON DR,CHINA SPRING,TX,76633,US,PO BOX 5485,WACO,TX,76708,US,(254) 722-9661,,TYLER@BRAZOSCONSTRUCTION.COM,15-MAR-15,,,06-OCT-14,TX,1.0,1,0,0,
744003,2547873,E & H TRANSPORT LLC,,A,N,N,870 EAST HEALING SPRINGS ROAD,CRUMPLER,NC,28617,US,870 EAST HEALING SPRINGS ROAD,CRUMPLER,NC,28617,US,(336) 384-2555,(336) 982-2667,ERICHOWELL22@GMAIL.COM,06-MAY-22,378470.0,2020.0,06-OCT-14,NC,2.0,2,378470,2020,1.0
744004,2547874,JAMES W MILLER,WOLF MOUNTAIN INC,C,N,N,12 MORRIS LANE,TEXARKANA,TX,75503,US,12 MORRIS LANE,TEXARKANA,TX,75503,US,(903) 838-0707,(903) 838-0086,JWMILLER@YAHOO.COM ,06-OCT-14,,,06-OCT-14,TX,2.0,2,0,0,
744005,2547875,KIELY PIPELINE INTEGRITY LLC,,A,N,N,671 MCCLELLAN ST,LONG BRANCH,NJ,07740,US,671 MCCLELLAN ST,LONG BRANCH,NJ,07740,US,(732) 222-4400,,DZELLER@KIELYBUILDS.COM,29-DEC-21,190108.0,2021.0,06-OCT-14,NJ,8.0,6,190108,2021,1.0
744006,2547877,HAROLD L JOHNSON,CRYSTAL VALLEY STEEL,C,N,N,893 STATE ROUTE 54,PENN YAN,NY,14527,US,893 STATE ROUTE 54,PENN YAN,NY,14527,US,(315) 536-7742,,CVSTEEL@MSN.COM,24-SEP-21,500.0,2020.0,06-OCT-14,NY,1.0,1,500,2020,1.0
744007,2547879,JACOB B PEIGHT,,C,N,N,280 SNOOKS HILL RD,LEWISTOWN,PA,17044,US,280 SNOOKS HILL RD,LEWISTOWN,PA,17044,US,(717) 248-0886,,,07-OCT-14,2600.0,2013.0,06-OCT-14,PA,2.0,2,0,0,
744008,2547880,SAMUEL RODRIGUEZ,S RODRIGUEZ & SON'S,A,N,N,14850 BOULEVARD COURT,SAN LEANDRO,CA,94578,US,14850 BOULEVARD COURT,SAN LEANDRO,CA,94578,US,(209) 814-7391,(510) 635-2897,RODRIGUEZSAM@HOTMAIL.COM,25-OCT-22,84569.0,2022.0,06-OCT-14,CA,1.0,1,84569,2022,1.0
744009,2547881,AGRO MERCHANTS OAKLAND LLC,,C,N,N,1071 E 233RD STREET,CARSON,CA,90745,US,1071 E 233RD STREET,CARSON,CA,90745,US,(310) 221-6300,(310) 221-6301,MIROSLAVA.SCHWARTZ@AMERICOLD.COM,21-JUN-22,91556.0,2021.0,06-OCT-14,CA,9.0,9,91556,2021,1.0
744010,2547885,C & J CUSTOM WORK LLC,,C,N,N,W5673 PINE AVE,MEDFORD,WI,54451,US,W5673 PINE AVE,MEDFORD,WI,54451,US,(715) 613-2118,,,23-JUN-17,5000.0,2016.0,06-OCT-14,WI,1.0,1,0,0,
