,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1852400,467723,99 CENT ONLY STORES,,C,N,N,3751 JEWEL AVE  SEVILLE,LOS ANGELES,CA,90058,US,3751 JEWEL AVE  SEVILLE,LOS ANGELES,CA,90058,US,(213) 582-5929,,,,0.0,,08-JAN-92,CA,7.0,,0,0,
1852401,467724,GENE STEVENS TRUCKING INC,,A,N,N,87366 538 AVE,CREIGHTON,NE,68729-3988,US,PO BOX 488,CREIGHTON,NE,68729-0488,US,(402) 358-5454,(402) 358-5454,HEATHER_STVNS@YAHOO.COM,05-MAR-22,14105.0,2019.0,09-JAN-92,NE,1.0,2.0,14105,2019,1.0
1852402,467748,BETTIN TRUCKING INC,,C,N,N,18667 394TH ST,PARK RAPIDS,MN,56470,US,18667 394TH ST,PARK RAPIDS,MN,56470,US,(218) 237-0037,,BETTINTRKG@YAHOO.COM,13-OCT-22,343100.0,2021.0,09-JAN-92,MN,4.0,3.0,343100,2021,1.0
1852403,467751,R & H TRANSPORTATION INC,,B,N,N,8105 REVELS RD,RIVERVIEW,FL,33569,US,8105 REVELS RD,RIVERVIEW,FL,33569,US,(813) 927-4709,,ROBH327@GMAIL.COM,28-JAN-22,5000.0,2021.0,09-JAN-92,FL,0.0,1.0,5000,2021,1.0
1852404,467752,LAUREL FUEL OIL AND HEATING CO INC,,A,Y,N,101 MAIN STREET,LAUREL,MD,20707,US,101 MAIN STREET,LAUREL,MD,20707,US,(301) 725-5550,(301) 725-1213,ROBK@LAURELFUELOIL.COM,05-MAR-21,76000.0,2018.0,09-JAN-92,MD,15.0,14.0,76000,2018,1.0
1852405,467754,NEW DOUGLAS MILL INC,PERRY FARM SERVICE,A,N,N,1309 E MAIN ST,PERRY,MO,63462,US,P O BOX 147,PERRY,MO,63462,US,(573) 565-2805,,RON@PERRYFARMSERVICE.COM,18-FEB-21,10000.0,2020.0,09-JAN-92,MO,1.0,1.0,10000,2020,1.0
1852406,467756,EBBERSON FARMS LLC,,A,N,N,56604 871 RD,COLERIDGE,NE,68727-2275,US,56604 871 RD,COLERIDGE,NE,68727-2275,US,(402) 283-4661,,EBBERSONFARMS@GMAIL.COM,18-JUN-21,220000.0,2020.0,09-JAN-92,NE,7.0,8.0,220000,2020,1.0
1852407,467757,BRAD BARKER,LONESTAR WHOLESALE COPIERS,A,N,N,3816 N FM 2148,TEXARKANA,TX,75503,US,3816 N FM 2148,TEXARKANA,TX,75503,US,(903) 223-7660,(903) 223-7661,LONESTARCOPIER@AOL.COM,08-SEP-21,26882.0,2020.0,09-JAN-92,TX,1.0,1.0,26882,2020,1.0
1852408,467758,FRERKING ELEVATOR INC,,C,N,N,206 E COAL,CORDER,MO,64021,US,206 E COAL,CORDER,MO,64021,US,(816) 394-2442,(660) 394-8800,,16-DEC-08,40000.0,2006.0,09-JAN-92,MO,1.0,2.0,0,0,
1852409,467764,SCOTT KLEMME,KLEMME TRUCKING,A,N,N,731 SARGENT STREET,AKRON,IA,51001,US,731 SARGENT STREET,AKRON,IA,51001,US,(712) 568-0062,(712) 568-0062,SKLEMME@PERMIERONLINE.NET,21-FEB-22,45922.0,2017.0,09-JAN-92,IA,1.0,1.0,45922,2017,1.0
1852410,467769,PINE VALLEY CONTRACTING INC,,A,N,N,16540 SUNVALLEY LN,SAVANNAH,MO,64485,US,16540 SUNVALLEY LANE,SAVANNAH,MO,64485,US,(816) 324-3772,(816) 324-5739,TAYLOR@PVSEEDING.COM,18-NOV-20,80000.0,2019.0,09-JAN-92,MO,4.0,4.0,80000,2019,1.0
1852411,467770,T AND W STEEL CO INC,T&W STEEL CO INC,A,N,N,1612 SW JEFFERSON ST,LEES SUMMIT,MO,64081,US,1612 SW JEFFERSON ST,LEES SUMMIT,MO,64081,US,(816) 525-2060,(816) 525-2285,TAMMY@TWSTEEL.NET,26-JUL-22,212452.0,2020.0,09-JAN-92,MO,10.0,6.0,212452,2020,1.0
1852412,467771,KRB FARMS INCORPORATED,,A,N,N,21742 COUNTY ROAD 164,KAHOKA,MO,63445,US,21742 COUNTY ROAD 164,KAHOKA,MO,63445,US,(660) 727-2183,,KBUFORD806@GMAIL.COM,07-NOV-20,50000.0,2017.0,09-JAN-92,MO,3.0,5.0,50000,2017,1.0
1852413,467775,CROWN DIVERSIFIED INDUSTRIES CORP,,A,N,N,23736 CROWN FARMS ROAD,STE GENEVIEVE,MO,63670,US,1065 EXECUTIVE PKWY STE 300,ST LOUIS,MO,63141,US,(314) 542-0105,(314) 542-9942,,12-SEP-22,13808.0,2021.0,09-JAN-92,MO,8.0,3.0,13808,2021,1.0
1852414,467778,KEVIN WADE FISHER,W FISHER BEE FARM,A,N,N,99 DRONE LANE,MCVEYTOWN,PA,17051,US,99 DRONE LANE,MCVEYTOWN,PA,17051,US,(800) 736-6205,,AARON@FISHERBEEFARM.COM,05-OCT-22,98681.0,2021.0,09-JAN-92,PA,8.0,5.0,98681,2021,1.0
1852415,467780,GARY E BECKER,BECKER FARMS,C,N,N,39937 155TH ST,BLUE EARTH,MN,56013,US,1020 HIGHLAND DR,BLUE EARTH,MN,56013,US,(507) 526-3182,(507) 526-2849,,04-JUN-08,0.0,,09-JAN-92,MN,2.0,3.0,0,0,
1852416,467781,NORTHEAST REMSCO CONSTRUCTION INC,,A,N,N,1333 CAMPUS PARKWAY,WALL TOWNSHIP,NJ,07753,US,1333 CAMPUS PARKWAY,WALL TOWNSHIP,NJ,07753,US,(732) 557-6100,(732) 256-9087,RHONDA.ADAMIEC@NORTHEASTREMSCO.COM,21-JAN-22,145989.0,2021.0,09-JAN-92,NJ,26.0,9.0,145989,2021,1.0
1852417,467782,CRAIG THORN,,C,N,N,469 MULLER AVE,BAYVILLE,NJ,08721,US,469 MULLER AVE,BAYVILLE,NJ,08721,US,(732) 575-6413,,,19-JUN-13,80000.0,2012.0,09-JAN-92,NJ,1.0,1.0,0,0,
1852418,467784,LEIDOS INC,,A,N,N,10260 CAMPUS POINT DRIVE,SAN DIEGO,CA,92121,US,10260 CAMPUS POINT DR MS E3-Y,SAN DIEGO,CA,92121,US,(858) 826-3686,(858) 826-3686,JEFFREY.L.KING@LEIDOS.COM,25-APR-22,60000.0,2021.0,09-JAN-92,CA,26.0,118.0,60000,2021,1.0
1852419,467785,D P SERVICES INC,,A,N,N,511 S MAPLE AVE,MAPLE SHADE ,NJ,08052,US,511 S MAPLE AVE,MAPLE SHADE ,NJ,08052,US,,,DPSERVINC@AOL.COM,04-JUN-21,85664.0,2021.0,09-JAN-92,NJ,5.0,5.0,85664,2021,1.0
1852420,467788,ESPOSITO'S ICE SERVICE,SECURITY SHREDDING,C,N,N,200 SPEEDWELL AVE,MORRIS PLAINS,NJ,07950-2317,US,200 SPEEDWELL AVE,MORRIS PLAINS,NJ,07950-2317,US,(973) 267-2355,(973) 267-5777,SECURSHREDDING@AOL.COM,04-SEP-08,10000.0,2007.0,09-JAN-92,NJ,1.0,1.0,0,0,
1852421,467791,PENN VALLEY IND SERVICE,,A,N,N,2727 PHILMONT AVE,HUNTINGDON VALLEY,PA,19006-5313,US,2727 PHILMONT AVENUE,HUNTINGDON VALLEY,PA,19006-5313,US,(215) 938-8861,(215) 938-1446,,22-FEB-21,16991.0,2018.0,09-JAN-92,PA,1.0,1.0,16991,2018,1.0
1852422,467792,HAINESPORT ENTERPRISES INC,HAINESPORT AUTO & TRUCK REPAIR CENTER,A,N,N,1466 RT 38,HAINESPORT,NJ,08036,US,PO BOX 449,HAINESPORT,NJ,08036,US,(609) 267-7392,(609) 267-3880,TOMAMENDOLA@HOTMAIL.COM,03-FEB-21,215355.0,2020.0,09-JAN-92,NJ,23.0,9.0,215355,2020,1.0
1852423,467800,ROCKSPRING TRANSPORT LLC,,A,N,N,860 CR 300,AZTEC,NM,87410,US,PO BOX 1963,SHIPROCK,NM,87420,US,(505) 564-8666,,ROCKSPRING@SISNA.COM,05-NOV-20,240000.0,2020.0,09-JAN-92,NM,15.0,5.0,240000,2020,1.0
1852424,467807,FINSTROM TRUCKING,,A,N,N,320 REEVE AVE,BUXTON,ND,58218-4031,US,320 REEVE AVE,BUXTON,ND,58218-4031,US,(701) 847-3052,,,08-JUL-22,55000.0,2021.0,09-JAN-92,ND,1.0,1.0,55000,2021,1.0
1852425,467811,JAMES KESSEL,SPRINGTIME HONEY LLC,A,N,N,12541 25TH STREET SW,BELFIELD,ND,58622,US,PO BOX 65,BELFIELD,ND,58622,US,(701) 677-5858,,,19-OCT-21,1726.0,2017.0,09-JAN-92,ND,2.0,2.0,1726,2017,1.0
1852426,467812,KEVIN ACKERMAN,ACKERMAN FARMS,C,N,N,16848 CENTER STREET,HILLSBORO,ND,58045,US,16848 CENTER STREET,HILLSBORO,ND,58045,US,(701) 430-1765,,KJAFARMS@GMAIL.COM,08-OCT-18,2000.0,2017.0,09-JAN-92,ND,6.0,2.0,0,0,
1852427,467813,LESLIE FELSCH,WOODGRAIN ENT INC,A,N,N,BOX 25       SE18-1-4E,RIDGEVILLE,MB,R0A 1M0,CA,BOX 25,RIDGEVILLE,MB,R0A 1M0,CA,(204) 373-2070,(204) 373-2287,FELSCH@MYNETSET.COM,27-JAN-21,20000.0,2020.0,09-JAN-92,ND,2.0,1.0,20000,2020,1.0
1852428,467815,TURNBULL EXCAVATING LTD,,C,N,N,HWY 39 WEST,ESTEVAN,SK,S4A 2A6,CA,BOX 788,ESTEVAN,SK,S4A 2A6,CA,(306) 634-7276,(306) 634-6639,,15-MAY-03,0.0,,09-JAN-92,ND,8.0,4.0,0,0,
1852429,467816,KEMPER CONSTRUCTION CO,,C,N,N,3305 4TH AVENUE NW,MINOT,ND,58703,US,PO BOX 8,MINOT,ND,58702,US,(701) 838-1733,,KEMPER@KEMPERCONSTRUCTION.COM,15-MAY-20,95000.0,2019.0,09-JAN-92,ND,22.0,6.0,0,0,
1852430,467825,BARRETT INDUSTRIAL PALLETS,,C,N,N,202 SOUTH LAFAYETTE ST,CAMDEN,OH,45311,US,202 SOUTH LAFAYETTE ST,CAMDEN,OH,45311,US,(513) 452-3434,(937) 452-3140,,02-MAY-04,0.0,,10-JAN-92,OH,1.0,1.0,0,0,
1852431,467840,MCKINNEY & MCKINNEY INC,,C,N,N,426 N US HWY 31,TIPTON,IN,46049-9336,US,9843 W DIVISION RD,KEMPTON,IN,46072-8679,US,(765) 947-5120,,JMCKIN6381@AOL.COM,28-JUN-12,5000.0,2011.0,10-JAN-92,IN,5.0,4.0,0,0,
1852432,467841,GENERAL RESTORATION CORPORATION,,A,N,N,6411 NICHOLAS DR,COLUMBUS,OH,43235,US,6411 NICHOLAS DR,COLUMBUS,OH,43235,US,(614) 734-1130,(614) 734-1167,MIKE@GENERALRESTORATIONCORP.COM,09-NOV-21,7200.0,2021.0,10-JAN-92,OH,1.0,1.0,7200,2021,1.0
1852433,467842,J T O INC,MENTOR RECYCLED LANDSCAPE MATERIALS,A,N,N,6011 HEISLEY RD,MENTOR,OH,44060,US,6011 HEISLEY RD,MENTOR,OH,44060,US,(440) 352-1900,(440) 639-5263,,10-AUG-21,400000.0,2020.0,10-JAN-92,OH,23.0,16.0,400000,2020,1.0
1852434,467843,KLEIBER TRUCKING INC,,A,N,N,N8265  HWY J,ELKHART LAKE,WI,53020,US,N8265  HWY J,ELKHART LAKE,WI,53020,US,(920) 377-6175,,KLEIBERTRUCKING@GMAIL.COM,02-JAN-22,113669.0,2021.0,10-JAN-92,WI,1.0,1.0,113669,2021,1.0
