,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1749100,3881837,GREENER PASSIONS LANDSCAPES LLC,,A,N,N,49 TENNEY RD  ,ROWLEY,MA,01969-2519,US,49 TENNEY RD  ,ROWLEY,MA,01969-2519,US,(978) 810-7262,,GREENERPASSIONSLANDSCAPES@GMAIL.COM,12-MAY-22,,,12-MAY-22,MA,73,4,0,0,
1749101,3881838,SUMMERS ELECTRIC,,A,N,N,14 ANTHONY CT  ,PEACH BOTTOM,PA,17563-9542,US,14 ANTHONY CT  ,PEACH BOTTOM,PA,17563-9542,US,(717) 333-5731,,LEE@SUMMERSELECTRIC.NET,12-MAY-22,,,12-MAY-22,PA,0,1,0,0,
1749102,3881840,SIMONVIEWS LLC,SIMONVIEWS,A,N,N,77 DERBY ST,SOMERVILLE,MA,02145,US,77 DERBY ST,SOMERVILLE,MA,02145-1935,US,(617) 938-8646,,SIMON@SIMONVIEWS.COM,27-SEP-22,100.0,2022.0,12-MAY-22,MA,1,4,100,2022,1.0
1749103,3881843,RYAN KNAPP TRUCKING,RYAN KNAPP,C,N,N,4886 CORNELIUS RD  ,ANDOVER,NY,14806-9734,US,4886 CORNELIUS RD  ,ANDOVER,NY,14806-9734,US,(585) 307-1091,,RYAN_KNAPP22@ICLOUD.COM,12-MAY-22,,,12-MAY-22,NY,1,2,0,0,
1749104,3881844,RJL LOGISTICS LLC,,A,N,N,908 BLUE JAY RD,HARRISBURG,PA,17111,US,908 BLUE JAY RD,HARRISBURG,PA,17111-5005,US,(717) 939-8939,,RHCLEANOUTSLLC@GMAIL.COM,17-MAY-22,1.0,2022.0,12-MAY-22,PA,1,2,1,2022,1.0
1749105,3881845,BIG LUG TRANSPORT LLC,,C,N,N,907 MILLER HILL RD  ,ARKPORT,NY,14807-9632,US,907 MILLER HILL RD  ,ARKPORT,NY,14807-9632,US,(585) 204-0203,,VMARBLE68@GMAIL.COM,12-MAY-22,,,12-MAY-22,NY,1,2,0,0,
1749106,3881846,QP TRANSPORT LLC,,A,N,N,25 NORMAN ALLEN ST,ELKTON,MD,21921,US,25 NORMAN ALLEN ST,ELKTON,MD,21921-6416,US,(443) 993-9259,,INFO.QPTRANSPORTLLC@GMAIL.COM,07-JUN-22,1.0,2021.0,12-MAY-22,MD,1,4,1,2021,1.0
1749107,3881847,SPX EXPRESS INC,,C,N,N,24606 81ST AVE  ,BELLEROSE,NY,11426-1817,US,24606 81ST AVE  ,BELLEROSE,NY,11426-1817,US,(917) 807-0469,,SPEXPLLC@GMAIL.COM,12-MAY-22,,,12-MAY-22,NY,2,4,0,0,
1749108,3881848,ELLIOTT EXPEDITED TRANSIT LLC,,A,N,N,357 VALLEY GROVE RD   ,REMLAP,AL,35133,US,357 VALLEY GROVE RD   ,REMLAP,AL,35133-3049,US,(205) 577-9005,(205) 293-8985,DAVID.ELLIOTT0479@GMAIL.COM,12-MAY-22,,,12-MAY-22,AL,1,2,0,0,
1749109,3881849,HEDGEHOG TRANSPORT LLC,,C,N,N,1404 EUGENE ST  ,EL CAMPO,TX,77437-4715,US,1404 EUGENE ST  ,EL CAMPO,TX,77437-4715,US,(979) 332-2389,,VHVR89@GMAIL.COM,12-MAY-22,,,12-MAY-22,TX,1,1,0,0,
1749110,388185,BERNIE'S STONE CO,,C,N,N,103 BERNIE STONE RD,LATROBE,PA,15650-6001,US,103 BERNIE STONE RD,LATROBE,PA,15650-6001,US,(412) 423-6678,,,15-JUN-14,,,05-APR-90,PA,2,2,0,0,
1749111,3881850,OBERON INITIATIVES INC,,A,N,N,1438 WASHINGTON ST  ,STOUGHTON,MA,02072-3381,US,1438 WASHINGTON ST  ,STOUGHTON,MA,02072-3381,US,(516) 900-4533,,FEROZ@OBERONINITIATIVES.COM,12-MAY-22,,,12-MAY-22,MA,2,4,0,0,
1749112,3881851,PB 02 LOGISTICS INC,,A,N,N,36874 CHERRY ST APT 139,NEWARK,CA,94560-3760,US,36874 CHERRY ST APT 139,NEWARK,CA,94560-3760,US,(510) 776-8528,,AKSANDHUSS02@GMAIL.COM,18-JUN-22,10000.0,2022.0,12-MAY-22,CA,1,1,10000,2022,1.0
1749113,3881852,ZEBBY TRUCKING LLC,,C,N,N,3965 EQUESTRIAN CT,MIDDLEBURG,FL,32068-3296,US,3965 EQUESTRIAN CT,MIDDLEBURG,FL,32068-3296,US,(904) 219-9478,,ZEBBYTRUCKING@GMAIL.COM,26-AUG-22,150000.0,2022.0,12-MAY-22,FL,1,1,150000,2022,1.0
1749114,3881853,GATHERING WATERS CATERING LLC,MONKEY BUSINESS,A,N,N,N7546 COUNTY ROAD M  ,MINDORO,WI,54644-9512,US,N7546 COUNTY ROAD M  ,MINDORO,WI,54644-9512,US,(608) 769-4503,,PHILLIPWANKE@YAHOO.COM,12-MAY-22,,,12-MAY-22,WI,2,2,0,0,
1749115,3881854,HEIGEL HOME REPAIR AND REMODELING,,C,N,N,383 PINE HILLS RD  ,REYNOLDSVILLE,PA,15851-6227,US,383 PINE HILLS RD  ,REYNOLDSVILLE,PA,15851-6227,US,(814) 221-4493,,CHEIGEL@COMCAST.NET,12-MAY-22,,,12-MAY-22,PA,1,4,0,0,
