,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1561500,3675453,BLUE BOX MOVING,,C,N,N,1241 EDISON AVE  ,BRONX,NY,10461-6107,US,1241 EDISON AVE  ,BRONX,NY,10461-6107,US,(347) 572-3350,,KAREN@BLUEBOX-MOVING.COM,09-JUL-21,,,09-JUL-21,NY,1,2,0,0,
1561501,3675455,RPM ROLLOFF SERVICE LLC,,C,N,N,101 BAY COURT DR,STOCKBRIDGE,GA,30281-6493,US,101 BAY COURT DR,STOCKBRIDGE,GA,30281-6493,US,(678) 665-2688,,PADIROB72@GMAIL.COM,15-JUL-21,970760.0,2021.0,09-JUL-21,GA,1,1,970760,2021,1.0
1561502,3675456,FERREIRA TOWING LLC,,C,N,N,566 PENNSYLVANIA AVE APT B2,ELIZABETH,NJ,07201-1112,US,566 PENNSYLVANIA AVE APT B2,ELIZABETH,NJ,07201-1112,US,(973) 342-4509,,BESTSERVICESINC@GMAIL.COM,07-AUG-21,,,09-JUL-21,NJ,1,2,0,0,
1561503,3675457,SOTO CARGO & AUTO TRANSPORT LLC,,A,N,N,29 TOWNSEND AVE   ,LOWELL,MA,01854,US,29 TOWNSEND AVE   ,LOWELL,MA,01854-2014,US,(786) 484-5732,,SOTOHANDYMANSERVICES@GMAIL.COM,09-JUL-21,,,09-JUL-21,MA,1,2,0,0,
1561504,3675458,ATI TRANSPORTATION LLC,,A,N,N,1107 HIGHWAY 328,OXFORD,MS,38655,US,1107 HIGHWAY 328,OXFORD,MS,38655-8285,US,(803) 636-3441,(803) 636-3441,ATILCLLC@GMAIL.COM,14-JUL-21,,,09-JUL-21,MS,1,1,0,0,
1561505,3675459,KHEMISTRY TRUCKING LLC,,A,N,N,1813 W MAIN ST   ,MILLVILLE,NJ,08332,US,1813 W MAIN ST   ,MILLVILLE,NJ,08332-4637,US,(856) 506-2808,,KMOORE73.KM@GMAIL.COM,09-JUL-21,,,09-JUL-21,NJ,1,1,0,0,
1561506,3675461,ACCESSIBILITY MEDICAL EQUIPMENT LLC,,A,N,N,311 DELAWARE ST # 102A,KANSAS CITY,MO,64105-1215,US,311 DELAWARE ST # 102A,KANSAS CITY,MO,64105-1215,US,(866) 201-3829,,MRUMSEY@SCRIPTEDHEALTHCARE.ORG,09-JUL-21,,,09-JUL-21,MO,1,7,0,0,
1561507,3675462,MORRIS AG LLC,,A,N,N,46 MCMULLAN RD  ,HARTWELL,GA,30643-5278,US,46 MCMULLAN RD  ,HARTWELL,GA,30643-5278,US,(706) 436-9070,,CTMORRIS50@YAHOO.COM,09-JUL-21,,,09-JUL-21,GA,1,1,0,0,
1561508,3675463,JESS'S AUTO 1 LLC,,B,N,N,15302 E JEFFERSON AVE,GROSSE PT PK,MI,48230-1316,US,15302 E JEFFERSON AVE,GROSSE PT PK,MI,48230-1316,US,(313) 205-8804,,AUTO1COMPLETECARCARE@GMAIL.COM,09-JUL-21,,,09-JUL-21,MI,1,1,0,0,
1561509,3675464,TODAYS RENTALS INC,TODAYS RENTALS,C,N,N,707 N STATE ST  ,SYRACUSE,NY,13203-1710,US,707 N STATE ST  ,SYRACUSE,NY,13203-1710,US,(315) 234-4663,(315) 234-4667,TODAYSRENTALS@TWCNY.RR.COM,09-JUL-21,,,09-JUL-21,NY,2,4,0,0,
1561510,3675465,STRAIGHT THERE DELIVERY SERVICE LLC,,C,N,N,1524 VANCOUVER DR,CHARLOTTE,NC,28213,US,1524 VANCOUVER DR,CHARLOTTE,NC,28213-5414,US,(704) 807-2361,,MS.RAY35@YAHOO.COM,09-JUL-21,,,09-JUL-21,NC,2,2,0,0,
1561511,3675466,BLUE FLAME TRANSPORT LTD,,A,N,N,2779 VICTORIA STREET,ABBOTSFORD,BC,V2T 2T7,CA,2779 VICTORIA STREET,ABBOTSFORD,BC,V2T 2T7,CA,(604) 504-3399,,SUPPORT@BLUEFLAMETRANSPORT.CA,24-JUN-22,139791.0,2021.0,09-JUL-21,WA,6,8,139791,2021,1.0
1561512,3675467,NATIONAL TRANS EXPRESS INC,,A,N,N,36 SILO RIDGE RD N,ORLAND PARK,IL,60467,US,36 SILO RIDGE RD N,ORLAND PARK,IL,60467-7374,US,(708) 888-8888,,NTEINC@ILS.ONE,28-SEP-22,5594.0,2021.0,09-JUL-21,IL,1,1,5594,2021,1.0
1561513,3675468,MICHAEL YANCEY,,C,N,N,601 SENOIA RD,FAIRBURN,GA,30213-1643,US,601 SENOIA RD,FAIRBURN,GA,30213-1643,US,(770) 568-0411,,MIKESHANE45@GMAIL.COM,10-AUG-21,,,09-JUL-21,GA,1,1,0,0,
1561514,3675469,SAUCY N SASSY TRANSPORT LLC,,A,N,N,6106 SETTLERS LAKE CIR E,KATY,TX,77449,US,6106 SETTLERS LAKE CIR E,KATY,TX,77449-2070,US,(817) 258-5044,,ARREITTRY@GMAIL.COM,12-JUL-21,1.0,2021.0,09-JUL-21,TX,1,1,1,2021,1.0
1561515,3675470,HUNKS OF JUNK LLC,HUNKS OF JUNK,C,N,N,113 LYNN ST,PEABODY,MA,01960,US,113 LYNN ST,PEABODY,MA,01960-5703,US,(857) 465-4285,,HUNKSOFJUNKLLC@GMAIL.COM,15-JUL-21,20000.0,2020.0,09-JUL-21,MA,1,2,20000,2020,1.0
1561516,3675471,KARNO TRANSPORTATION LLC,,C,N,N,4242 MOUNTAIN DR,COLUMBIA,SC,29203-3737,US,4242 MOUNTAIN DR,COLUMBIA,SC,29203-3737,US,(803) 262-1378,,JOHNSONNACAUNO@YAHOO.COM,09-JUL-21,1.0,2020.0,09-JUL-21,SC,1,1,1,2020,1.0
1561517,3675472,SUTTON TRANSPORT LLC,,A,N,N,1731 E RIDOSH CIR,LAS VEGAS DEL NORTE,NV,89032,US,1731 E RIDOSH CIR,LAS VEGAS DEL NORTE,NV,89032,US,(702) 502-0933,,JORGESULTON92@GMAIL.COM,07-MAR-22,22101.0,2021.0,09-JUL-21,NV,1,1,22101,2021,1.0
1561518,3675473,S&D TRUCKING LLC,,A,N,N,12012 LILIUM LN,GLENN DALE,MD,20769-9037,US,12012 LILIUM LN,GLENN DALE,MD,20769-9037,US,(301) 710-8396,,DARRYLWARE47@YAHOO.COM,09-MAY-22,10.0,2022.0,09-JUL-21,MD,1,1,10,2022,1.0
1561519,3675474,R TITTER ROOFING LLC,,A,N,N,3250 CONCORD RD 3250 CONCORD RD  ,ASTON,PA,19014-1939,US,3250 CONCORD RD 3250 CONCORD RD  ,ASTON,PA,19014-1939,US,(610) 358-8882,(610) 358-8885,TIMK@RTITTERROOFING.COM,09-JUL-21,,,09-JUL-21,PA,1,1,0,0,
1561520,3675478,MEUTH LAND & CATTLE LLC,,C,N,N,152 COUNTY ROAD 160,FLORESVILLE,TX,78114-4978,US,PO BOX 247,FLORESVILLE,TX,78114-0247,US,(210) 381-7540,,STACY@BRM-CONSTRUCTION.COM,09-JUL-21,0.0,2020.0,09-JUL-21,TX,1,1,0,0,
1561521,3675479,YANCEY TRUCKING LLC,,A,N,N,20 INSLEY WAY   ,NOTTINGHAM,MD,21236,US,20 INSLEY WAY   ,NOTTINGHAM,MD,21236-5309,US,(443) 682-3991,,YANCEYTRUCKINGLLC@GMAIL.COM,09-JUL-21,,,09-JUL-21,MD,0,2,0,0,
1561522,3675480,BIG BLOUNT LOGISTICS LLC,,A,N,N,506 HILLCREST ST,MARSHVILLE,NC,28103,US,506 HILLCREST ST,MARSHVILLE,NC,28103-1033,US,(704) 807-6064,,SHANTAVIUS@GMAIL.COM,09-AUG-22,1.0,2021.0,09-JUL-21,NC,1,1,1,2021,1.0
1561523,3675481,A&R UNITED TRANSPORT LOGISTICS LLC,,A,N,N,2008 SOUTH VIRGINIA ST,HOPKINSVILLE,KY,42240,US,2008 SOUTH VIRGINIA ST,HOPKINSVILLE,KY,42240,US,(270) 987-2144,,ARUNITEDTRANSPORTLOGISTICSLLC@GMAIL.COM,12-AUG-22,,,09-JUL-21,KY,1,1,0,0,
1561524,3675482,A VELOZ TRANSPORTATION LLC,,C,N,N,2337 WOODBRIDGE AVE APT A2  ,EDISON,NJ,08817-5566,US,2337 WOODBRIDGE AVE APT A2  ,EDISON,NJ,08817-5566,US,(732) 512-8716,,AAVELOZ2002@GMAIL.COM,09-JUL-21,,,09-JUL-21,NJ,1,2,0,0,
1561525,3675483,DAVID LEE MCELROY SR,DAVID MCELROY TRUCKING,A,N,N,20898 WALKING BEAM DR,RIVERSIDE,CA,92507,US,20898 WALKING BEAM DR,RIVERSIDE,CA,92507,US,(951) 965-8609,,DAVIDMCELROYSR@GMAIL.COM,14-MAR-22,1.0,2021.0,09-JUL-21,CA,1,1,1,2021,1.0
1561526,3675484,LIAMUIGA LOGISTICS LLC,,A,N,N,323 CHAPMAN ST   ,NEWARK,NJ,07106,US,323 CHAPMAN ST   ,NEWARK,NJ,07106-3601,US,(201) 709-9538,,BUTCHAC@GMAIL.COM,09-JUL-21,,,09-JUL-21,NJ,1,1,0,0,
1561527,3675485,MITCHELL AND HALL INVESTMENTS LLC,,A,N,N,3863 GEORGIA HWY 138 SE UNIT 208,STOCKBRIDGE,GA,30281,US,3863 GEORGIA HWY 138 SE UNIT 2,STOCKBRIDGE,GA,30281,US,(470) 549-1004,,THEGR8INVESTMENTSLLC@GMAIL.COM,01-JUN-22,70000.0,2021.0,09-JUL-21,GA,2,3,70000,2021,1.0
1561528,3675486,M A TRUCKING INC,,A,N,N,819 LYNNFIELD DR   ,LAWRENCEVILLE,GA,30045,US,819 LYNNFIELD DR   ,LAWRENCEVILLE,GA,30045-5223,US,(706) 229-1816,,MATRUCKING23@GMAIL.COM,09-JUL-21,,,09-JUL-21,GA,1,1,0,0,
1561529,3675487,WEC DISTRIBUTION LLC,,C,N,N,423 DIAL DR  ,ORLANDO,FL,32822-6001,US,423 DIAL DR  ,ORLANDO,FL,32822-6001,US,(407) 233-5391,,VESTELA64@GMAIL.COM,09-JUL-21,,,09-JUL-21,FL,2,404,0,0,
1561530,3675488,AW SCHILDGEN LLC,TRU180,A,N,N,150 W 88TH ST SUITE 105,BLOOMINGTON,MN,55420,US,150 W 88TH ST SUITE 105,BLOOMINGTON,MN,55420,US,(612) 518-0440,,DAMON@TRU180.COM,26-AUG-22,75000.0,2021.0,09-JUL-21,MN,2,4,75000,2021,1.0
