,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
3600,1008519,MIDWAY TRAILER SALES & SERVICE INC,,A,N,N,7400 WEST 87TH ST,BRIDGEVIEW,IL,60455,US,7400 WEST 87TH ST,BRIDGEVIEW,IL,60455,US,(312) 287-4309,(815) 434-1864,AELLIS@MIDWAYTRAILERSALES.COM,21-SEP-21,300.0,2020.0,04-MAR-02,IL,5.0,2.0,300,2020,1.0
3601,1008524,DESERT WEST EXPRESS LTD,,A,N,N,802-45 RIVERVIEW DR,CHATHAM,ON,N7M 6B8,CA,802-45 RIVERVIEW DR,CHATHAM,ON,N7M 6B8,CA,(647) 444-4286,,DESERTWESTEXPRESS@GMAIL.COM,29-APR-22,5301.0,2021.0,05-MAR-02,MI,6.0,3.0,5301,2021,1.0
3602,1008526,ALGONQUIN TOWING,,A,N,N,7331 DIXON RD,BROCKVILLE,ON,K6V 5T2,CA,7331 DIXON RD,BROCKVILLE,ON,K6V 5T2,CA,(613) 926-2628,(866) 372-8469,JHOLDER72@HOTMAIL.COM,08-JUN-22,1.0,2021.0,05-MAR-02,NY,3.0,2.0,1,2021,1.0
3603,1008530,M PITTMAN ENTERPRISES LC,M PITTMAN ENTERPRISES,A,Y,N,9599 HAWKINS DR,MANASSAS,VA,20109,US,PO BOX 249,MANASSAS,VA,20108,US,(703) 365-2120,(703) 368-9894,M.PITTMAN@MPITTMAN.NET,10-OCT-22,5400000.0,2021.0,05-MAR-02,VA,76.0,88.0,6723553,2022,3.0
3604,1008536,AMERICAN LOCATORS & RECOVERY INC,,A,N,N,1156 A PINE STREET,LEBANON,TN,37087,US,PO BOX 171021,NASHVILLE,TN,37217,US,(615) 300-7553,(615) 361-5376,RAYC@AMERICAN-LOCATORS.COM,01-JUN-21,19000.0,2020.0,05-MAR-02,TN,2.0,3.0,19000,2020,1.0
3605,1008537,GARDEN SANCTUARIES LLC,,C,N,N,33 HIGH STREET,FARMINGTON,CT,06032,US,PO BOX 1433,FARMINGTON,CT,06034,US,(860) 484-9053,(860) 678-1782,CTHORT@MAC.CO,24-OCT-11,20000.0,2010.0,05-MAR-02,CT,2.0,2.0,0,0,
3606,1008538,WENDELL HOLMES,HOLMES TRUCKING,C,N,N,240 NO ERIE,WICHITA,KS,67214,US,240 NO ERIE,WICHITA,KS,67214,US,(316) 522-0798,,,30-DEC-02,30000.0,2002.0,05-MAR-02,KS,1.0,1.0,0,0,
3607,1008543,TERRA EXCAVATING INC,,B,N,N,13400 PINE STREET SW,LARGO,FL,33774-1521,US,13400 PINE STREET SW,LARGO,FL,33774-1521,US,(727) 581-1598,,,25-FEB-02,0.0,,05-MAR-02,FL,14.0,14.0,0,0,
3608,1008549,MR BILL'S COMMON CONTRACT CARRIER INC,,A,N,N,2412  RIDGEFIELD  DR,BELVIDERE,IL,61008,US,2412  RIDGEFIELD  DR,BELVIDERE,IL,61008,US,(815) 272-1141,(779) 552-8482,CARGOHAULERS@YAHOO.COM,18-JUL-22,353376.0,2021.0,05-MAR-02,IL,6.0,5.0,353376,2021,1.0
3609,1008550,RAMON RAMIREZ,VILLAS PINESTRAW,A,N,N,256 DEAD OAK ROAD,DOUGLAS,GA,31533,US,256 DEAD OAK RD,DOUGLAS,GA,31533,US,(912) 393-5190,(912) 383-8417,DONNA@SAMROBERTSCPA.COM,06-JAN-22,50000.0,2021.0,05-MAR-02,GA,3.0,3.0,50000,2021,1.0
