,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
855600,2692192,PAY LESS TOWING,,C,N,N,315 W KANAI AVENUE,PORTERVILLE,CA,93257,US,315 W KANAI AVENUE,PORTERVILLE,CA,93257,US,(559) 361-3098,,,,,,12-JUN-15,CA,,1,0,0,
855601,2692193,HARRIS RANCH NAPA VALLEY LLC,,C,N,N,1780 WHITEHALL LANE,SAINT HELENA,CA,94574,US,PO BOX 627,RUTHERFORD,CA,94573,US,(415) 812-4060,,,,,,12-JUN-15,CA,1.0,1,0,0,
855602,2692194,LION HEART TRANSPORTATION,,C,N,N,1852 CEDAR ST,HAYWARD,CA,94541,US,1852 CEDAR ST,HAYWARD,CA,94541,US,(510) 825-4075,,,,,,12-JUN-15,CA,1.0,1,0,0,
855603,2692195,PEDRO RINCON,,C,N,N,8601 PRODUCTION AVE,SAN DIEGO,CA,92121,US,8601 PRODUCTION AVE,SAN DIEGO,CA,92121,US,(619) 708-9908,,,,,,12-JUN-15,CA,1.0,1,0,0,
855604,2692196,DENNIS A SPICUZZA JR,DENNY'S CONCRETE PUMPING,C,N,N,9115 CANYON PARK TERRACE,SANTEE,CA,92071,US,9115 CANYON PARK TERRACE,SANTEE,CA,92071,US,(619) 562-1391,,,,,,12-JUN-15,CA,,1,0,0,
855605,2692197,TAMALES BAY SHELLFISH FARMS INC,TOMALES BAY OYSTER CO,C,N,N,15479 STATE HIGHWAY 1,MARSHALL,CA,94940,US,PO BOX 296,POINT REYES,CA,94956,US,(415) 663-1242,,,,,,12-JUN-15,CA,1.0,1,0,0,
855606,2692198,TRANSMETRO INC,,C,N,Y,3931 ALEMANY BLVD 2002-221,SAN FRANCISCO,CA,94132,US,3931 ALEMANY BLVD 2002-221,SAN FRANCISCO,CA,94132,US,(415) 513-5777,,,,,,12-JUN-15,CA,24.0,33,0,0,
855607,2692199,GABE'S MOBILE SERVICE INC,,C,N,N,29355 BEGONIAS LANE,CANYON COUNTRY,CA,91387,US,29355 BEGONIAS LANE,CANYON COUNTRY,CA,91387,US,(818) 268-3943,,GABESMOBILE696@GMAIL.COM,24-AUG-22,25000.0,2021.0,12-JUN-15,CA,2.0,2,25000,2021,1.0
855608,2692200,ALL CITY HAULING,,C,N,N,11050 MOORPARK ST #6,NORTH HOLLYWOOD,CA,91602,US,11050 MOORPARK ST #6,NORTH HOLLYWOOD,CA,91602,US,(323) 251-2241,,,,,,12-JUN-15,CA,1.0,1,0,0,
855609,2692201,OAKLAND DRYWALL SUPPLY INC,,C,N,N,5215 E 12TH ST,OAKLAND,CA,94601,US,5215 E 12TH ST,OAKLAND,CA,94601,US,(510) 532-3300,,,,,,12-JUN-15,CA,1.0,2,0,0,
