,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1114500,3063089,SKYLINE LOGISTICS INC,,A,N,N,160 BENMONT AVE ST C380D,BENNINGTON,VT,05201,US,160 BENMONT AVE ST C380D,BENNINGTON,VT,05201,US,(201) 490-5131,,OPERATIONS@GOSKYLINELOGISTICS.COM,13-AUG-21,329000.0,2020.0,27-OCT-17,VT,28,27,1674280,2022,3.0
1114501,3063090,CLARK'S CUSTOM SERVICES LLC,,C,N,N,40 PLAINS RD  ,ESSEX,CT,06426-1501,US,40 PLAINS RD  ,ESSEX,CT,06426-1501,US,(860) 391-3331,,CLARKSCUSTOMSERVICES@GMAIL.COM,27-OCT-17,,,27-OCT-17,CT,1,4,0,0,
1114502,3063092,PHOENIX RISING TRANSPORTATION LLC,,C,N,N,149 KAYLEE CHASE  ,CIBOLO,TX,78108-2303,US,149 KAYLEE CHASE  ,CIBOLO,TX,78108-2303,US,(210) 425-4796,,PHOENIXRISINGTRANSPORTATIONLLC@GMAIL.COM,27-OCT-17,,,27-OCT-17,TX,1,1,0,0,
1114503,3063094,WICHMAN TRUCKING,,C,N,N,16567 US HIGHWAY 191 N,HILGER,MT,59451,US,BOX 484,HILGER,MT,59451,US,(406) 350-0380,,VERMEERMAN@LIVE.COM,12-APR-19,1.0,2018.0,27-OCT-17,MT,1,1,0,0,
1114504,3063096,SILENT COLLATERAL RECOVERY INC,,B,N,N,84 ORCHARD ST  ,NEWARK,NJ,07102-3431,US,84 ORCHARD ST  ,NEWARK,NJ,07102-3431,US,(973) 826-4834,,HEC.REPOS@GMAIL.COM,27-OCT-17,,,27-OCT-17,NJ,1,1,0,0,
1114505,30631,SWENSON GRANITE COMPANY LLC,,A,N,N,369 NORTH STATE STREET,CONCORD,NH,03301,US,369 NORTH STATE STREET,CONCORD,NH,03301,US,(603) 225-2783,(603) 225-4801,SNOEL@SWENSONGRANITE.COM,19-SEP-22,198192.0,2021.0,01-JUN-74,NH,12,10,198192,2021,1.0
1114506,3063102,RAUE LANDSCAPES LLC,,C,N,N,909 BLACKSTONE AVENUE  ,WAUKESHA,WI,53186,US,909 BLACKSTONE AVENUE  ,WAUKESHA,WI,53186,US,(414) 350-6833,,DOUG@RAUELANDSCAPES.COM,27-OCT-17,,,27-OCT-17,WI,61,0,0,0,
1114507,3063103,TABARES TRUCKING LLC,,A,N,N,899 ROSEVELT AVE,PAWTUCKET,RI,02860,US,PO BOX 40698,PROVIDENCE,RI,02940,US,(401) 365-7333,,CAMILO9016@GMAIL.COM,11-NOV-21,46699.0,2020.0,27-OCT-17,RI,2,2,46699,2020,1.0
1114508,3063104,ESGO TRANSPORT INC,,A,N,N,716 PELLEGRINO STE # 4,LAREDO,TX,78045,US,716 PELLEGRINO STE # 4,LAREDO,TX,78045,US,(956) 282-4705,,CONTACTO@ESGOTRANSPORT.COM,07-FEB-22,584130.0,2021.0,27-OCT-17,TX,9,11,584130,2021,1.0
1114509,3063105,DEL REAL TRUCKING LLC,,C,N,N,345 STEELE CIR  2,SOUTH BAY,FL,33493-2342,US,345 STEELE CIR 2,SOUTH BAY,FL,33493-2342,US,(561) 261-3549,,ORIGINAL.DEL.ZAC@GMAIL.COM,22-FEB-22,5000.0,2021.0,27-OCT-17,FL,1,1,5000,2021,1.0
1114510,3063106,NDA OF CAPE LLC,,C,N,N,1321 NE 16TH TER,CAPE CORAL,FL,33909,US,1321 NE 16TH TER,CAPE CORAL,FL,33909,US,(239) 201-6017,,SILAVON02@YAHOO.ES,27-OCT-17,,,27-OCT-17,FL,1,1,0,0,
1114511,3063108,VAC SOLUTIONS LLC,,C,N,N,402 BOOMTOWN ST,LAREDO,TX,78043-4728,US,402 BOOMTOWN ST,LAREDO,TX,78043-4728,US,(956) 286-4439,(956) 568-0936,AHERNANDEZ@VACSOLUTIONS.ORG,10-AUG-20,600000.0,2019.0,27-OCT-17,TX,4,2,0,0,
1114512,3063109,S&S ENTERPRISE FAMILY LLC,,C,N,N,3413 OLD FAIRFIELD DR  ,PENSACOLA,FL,32505-4861,US,PO BOX 724  ,PENSACOLA,FL,32591-0724,US,(850) 485-9578,,S.S.FAMILYLLC@GMAIL.COM,27-OCT-17,,,27-OCT-17,FL,1,2,0,0,
1114513,3063113,NATHAN RAY FINCHER,J&N TRUCKING,A,N,N,130 CR 4568,BIVINS,TX,75555,US,130 CR 4568,BIVINS,TX,75555,US,(903) 799-9311,,JNTRUCKING316@GMAIL.COM,21-APR-22,50000.0,2021.0,27-OCT-17,TX,1,1,50000,2021,1.0
1114514,3063115,MICHAEL HOLLOWAY,HOLLOWAY HAULING AND HOTSHOT SERVICES,C,N,N,2206 NEWGATE DR,GARLAND,TX,75041,US,2206 NEWGATE DR,GARLAND,TX,75041-1321,US,(214) 793-8458,,MHOLLOWAYTS@GMAIL.COM,28-MAR-21,48000.0,2018.0,27-OCT-17,TX,1,1,0,0,
1114515,3063116,R&T TRANSPORT LLC,,A,N,N,3835 N DEER LAKE RD,LOON LAKE,WA,99148,US,3835 N DEER LAKE RD,LOON LAKE,WA,99148,US,(541) 291-3386,,MTELLO@TBSOKC.COM,30-JUN-21,1.0,2020.0,27-OCT-17,WA,1,1,1,2020,1.0
1114516,3063119,SELF MADE TRUCKING INC,,A,N,N,1450 OLD FREEHOLD RD,TOMS RIVER,NJ,08753,US,1450 OLD FREEHOLD RD,TOMS RIVER,NJ,08753,US,(732) 930-2800,(732) 930-2800,LU@SELFMADETRUCKING.COM,15-DEC-21,100.0,2020.0,27-OCT-17,NJ,1,1,100,2020,1.0
1114517,3063124,LEE RHODES,TRICKLING SPRING FARM,A,N,N,1907 CADMUS RD,PATRIOT,OH,45658,US,1907 CADMUS RD,PATRIOT,OH,45658,US,(740) 886-6500,,ANGELLTAX@FRONTIER.COM,01-OCT-20,10000.0,2019.0,27-OCT-17,OH,1,1,0,0,
1114518,3063125,RAYOS AUTO SERVICES LLC,,A,N,N,5415 YUKON CT STE H,FREDERICK,MD,21703,US,5415 YUKON CT STE H,FREDERICK,MD,21703,US,(240) 372-1344,,ANELIO199024@HOTMAIL.COM,20-NOV-19,10000.0,2018.0,27-OCT-17,MD,1,1,0,0,
1114519,3063126,ECO FRIENDLY TRUCKING INC,,A,N,N,965 57TH ST,EMERYVILLE,CA,94608,US,965 57TH ST,EMERYVILLE,CA,94608,US,(510) 504-4330,,ECOTRUCKING321@GMAIL.COM,26-DEC-21,80000.0,2021.0,27-OCT-17,CA,1,1,80000,2021,1.0
1114520,3063127,EASTERN WASTE SERVICES LLC,HILTZ WASTE DISPOSAL,A,N,N,24 KONDELIN RD,GLOUCESTER,MA,01930,US,24 KONDELIN RD,GLOUCESTER,MA,01930,US,(978) 283-3335,,JMACLEOD@HILTZDISPOSAL.COM,19-JUL-22,286000.0,2021.0,27-OCT-17,MA,15,7,286000,2021,1.0
1114521,3063130,SS KNOWLES TRUCKING LLC,,A,N,N,1093 CHURCH ST,BULLHEAD CITY,AZ,86442,US,1093 CHURCH STREET,BULLHEAD CITY,AZ,86442,US,(951) 491-9421,,SSKNOWLESTRUCKING@GMAIL.COM,12-APR-22,97189.0,2021.0,27-OCT-17,AZ,1,1,97189,2021,1.0
1114522,3063131,JAMESON INDUSTRIES LLC,THE ACME COMPANY,A,N,N,2018 MEDICAL CENTER PARKWAY SUITE B PMB #419,MURFREESBORO,TN,37129,US,2018 MEDICAL CENTER PARKWAY SUITE B PMB #419,MURFREESBORO,TN,37129,US,(330) 774-2494,(330) 758-1324,DANZ@THEACMECOMPANY.COM,27-SEP-22,150000.0,2021.0,27-OCT-17,TN,3,3,150000,2021,1.0
1114523,3063132,FOOD TRUCK FABRICATION LLC,R&R LUXURY TRANSPORT,C,N,N,135 N FRONT ST,RIO VISTA,CA,94571-1838,US,135 N FRONT ST,RIO VISTA,CA,94571-1838,US,(707) 999-8039,,RNRLUXURYTRANSPORT@GMAIL.COM,20-JAN-22,26000.0,2021.0,27-OCT-17,CA,1,1,26000,2021,1.0
1114524,3063133,HABANA 75 TRUCKING CORP,,C,N,N,11430 TROTTING DOWN DR  ,ODESSA,FL,33556-5900,US,11430 TROTTING DOWN DR  ,ODESSA,FL,33556-5900,US,(813) 965-8249,,HABANACITY5@GMAIL.COM,27-OCT-17,,,27-OCT-17,FL,1,2,0,0,
1114525,3063134,NDAWIND TRANSPORT LLC,,A,N,N,317 MEADOW GLEN PKWY,FAIRBURN,GA,30213,US,317 MEADOW GLEN PKWY,FAIRBURN,GA,30213,US,(404) 944-5327,,LBHOLLYWOOD817@GMAIL.COM ,08-SEP-21,130000.0,2019.0,27-OCT-17,GA,9,1,130000,2019,1.0
1114526,3063135,MATT MITCHELL,MITCHELL TRUCKING,C,N,N,17607 CR 2220,LUBBOCK,TX,79423,US,17607 COUNTY ROAD 2220,LUBBOCK,TX,79423-6411,US,(806) 544-9030,,MATTNMITCHELL@YAHOO.COM,23-AUG-22,1.0,2019.0,27-OCT-17,TX,1,1,0,0,
1114527,3063136,HMI PROPERTY SOLUTIONS INC,INTEGRITY LANDWORX,C,N,N,1450 SOUTHLAND CIRCLE,ATLANTA,GA,30318,US,3715 NORTHSIDE PKWY 100-350,ATLANTA,GA,30327,US,(404) 355-9401,(404) 350-8626,DONI@HMIPROPERTYSOLUTIONS.COM,24-MAY-21,320000.0,2020.0,27-OCT-17,GA,10,8,320000,2020,1.0
1114528,3063137,LUIS MEZA,MZ TRANS,C,N,N,241 S KRUEGER AVE,NEW BRAUNFELS,TX,78130-6940,US,241 S KRUEGER AVE,NEW BRAUNFELS,TX,78130-6940,US,(252) 915-6389,,AZUL27ML@GMAIL.COM,23-OCT-20,6000.0,2020.0,27-OCT-17,TX,1,1,6000,2020,1.0
1114529,3063141,ARMSTRONG FARMS & CONSTRUCTION,,C,N,N,6510 RIVER RD,OAKDALE,CA,95361-9746,US,PO BOX 2221,OAKDALE,CA,95361-5221,US,(209) 847-0305,(209) 847-0305,P32CAMPBELL@YAHOO.COM ,04-JAN-22,1.0,2021.0,27-OCT-17,CA,1,1,1,2021,1.0
1114530,3063147,CDL UNIVERSITY LLC,CDLU,C,N,N,2120 S I 35 SERVICE RD  ,OKLAHOMA CITY,OK,73129-6345,US,2120 S I 35 SERVICE RD  ,OKLAHOMA CITY,OK,73129-6345,US,(405) 702-4333,,CDLU@MAIL.COM,27-OCT-17,,,27-OCT-17,OK,1,5,0,0,
1114531,3063149,RE-COM CONSTRUCTION INC,,C,N,N,520 CARRIZO CANYON RD,RUIDOSO,NM,88345,US,520 CARRIZO CANYON RD,RUIDOSO,NM,88345,US,(575) 937-3120,,KENDRAMARQUEZ@HOTMAIL.COM,28-SEP-22,1.0,2021.0,27-OCT-17,NM,2,2,1,2021,1.0
1114532,3063153,AFFORDABLE HOMES OF ACADIANA LLC,AFFORDABLE HOMES OF ACADIANA,C,N,N,1217 HENDERSON HWY  ,BREAUX BRIDGE,LA,70517-7810,US,220 JOHNSTON ST  ,LAFAYETTE,LA,70501-8059,US,(337) 739-9999,(337) 706-7578,M.SCERBO0917@GMAIL.COM,27-OCT-17,,,27-OCT-17,LA,2,2,0,0,
1114533,3063154,HOLLISTON TOWING INC,,C,N,N,229 LOWLAND ST STE 4,HOLLISTON,MA,01746,US,229 LOWLAND ST STE 4,HOLLISTON,MA,01746-2069,US,(508) 429-6927,(508) 429-5340,HOLLISTONTOWING@GMAIL.COM,18-NOV-21,,,27-OCT-17,MA,2,2,0,0,
