,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1624800,3747007,C&W TRANSPORTERS LLC,,A,N,N,165 LESTER RD,PARK FOREST,IL,60466,US,165 LESTER RD,PARK FOREST,IL,60466-2011,US,(312) 502-6075,,WAYNENEWLIFE@YAHOO.COM,21-JUL-22,105.0,2021.0,19-OCT-21,IL,1,1,105,2021,1.0
1624801,3747008,BIG BLOCK TRANSPORTATION LLC,,A,N,N,35 COTTON BEND CV   ,ROSSVILLE,TN,38066,US,35 COTTON BEND CV   ,ROSSVILLE,TN,38066-4072,US,(901) 268-6292,,RICKEYJACKSON357@GMAIL.COM,19-OCT-21,,,19-OCT-21,TN,1,2,0,0,
1624802,3747010,THMJOE LOGISTICS LLC,,A,N,N,7406 SHADOW TERRACE LN,RICHMOND,TX,77407,US,7406 SHADOW TERRACE LN,RICHMOND,TX,77407,US,(713) 801-0393,,THMJOELOGISTICS@GMAIL.COM,01-JUL-22,1.0,2021.0,19-OCT-21,TX,4,1,1,2021,1.0
1624803,3747011,LARJ LOGISTICS LLC,,A,N,N,2798 WOODLAND TER SE,SMYRNA,GA,30080,US,2798 WOODLAND TER SE,SMYRNA,GA,30080-2628,US,(470) 403-3010,,INFO@LARJLOGISTICS.COM,15-JUL-22,34000.0,2022.0,19-OCT-21,GA,4,4,34000,2022,1.0
1624804,3747012,SMOOTH TRUCKING LLC,,A,N,N,881 ROBINSONVILLE RD,ATMORE,AL,36502,US,881 ROBINSONVILLE RD,ATMORE,AL,36502-4690,US,(251) 253-7479,,TRISTON.KNOTT@YAHOO.COM,03-NOV-21,1.0,2021.0,19-OCT-21,AL,1,1,1,2021,1.0
1624805,3747013,M&S TRANSPORTATION,,C,N,N,543 LUMMUS AVE  ,AUSTELL,GA,30168-6416,US,543 LUMMUS AVE  ,AUSTELL,GA,30168-6416,US,(404) 510-0615,,TIFFANYSTALLION888@GMAIL.COM,19-OCT-21,,,19-OCT-21,GA,1,4,0,0,
1624806,3747018,ADAM RITCHIE TRUCKING LLC,,C,N,N,5758 INDIAN SHORES RD,WINNECONNE,WI,54986-9768,US,5758 INDIAN SHORES RD,WINNECONNE,WI,54986-9768,US,(920) 379-1641,,ADAMS66@NEW.RR.COM,23-MAR-22,1.0,2021.0,19-OCT-21,WI,1,1,1,2021,1.0
1624807,3747019,KKR TRANSIT INC,,A,N,N,9950 NE RIVER RD,RICE,MN,56367,US,9950 NE RIVER RD,RICE,MN,56367-9671,US,(320) 249-5669,,KDIERKES@JETUP.NET,26-OCT-22,,,19-OCT-21,MN,1,2,0,0,
1624808,3747020,DELMIS MIRANDA RODRIGUEZ,MIRANDA SAEZ TRUCKING,C,N,N,16706 PARLIAMENT DR,HOUSTON,TX,77083-5212,US,16706 PARLIAMENT DR,HOUSTON,TX,77083-5212,US,(786) 608-1206,,VL17DOT@GMAIL.COM,28-JAN-22,,,19-OCT-21,TX,1,1,0,0,
1624809,3747022,KINGCRO LOGISTIC LLC,,A,N,N,400 THOMPSON RD,FOUNTAIN INN,SC,29644,US,400 THOMPSON RD,FOUNTAIN INN,SC,29644-7142,US,(800) 449-7087,(800) 449-7087,KINGCROLOGISTICS@GMAIL.COM,06-JUN-22,,,19-OCT-21,SC,2,2,0,0,
1624810,3747024,SUSTAINABLE OILS INC,,A,N,N,4401 INNOVATION ST  ,GREAT FALLS,MT,59404-6050,US,4401 INNOVATION ST  ,GREAT FALLS,MT,59404-6050,US,(406) 791-6928,,AMY.THORNBURY@SUSOILS.COM,19-OCT-21,,,19-OCT-21,MT,6,4,0,0,
1624811,3747025,LUIS DANIEL MORALS PEREZ,,C,N,N,HC 2 BOX 6267  ,LARES,PR,00669-9762,US,HC 2 BOX 6267  ,LARES,PR,00669-9762,US,(787) 000-0000,,LUISMORALESDM@GMAIL.COM,19-OCT-21,,,19-OCT-21,PR,1,1,0,0,
