,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1636400,3759846,SHER TRANSPORT INC,,A,N,N,4183 NIGELLA DR,PLAINFIELD,IN,46168,US,4183 NIGELLA DR,PLAINFIELD,IN,46168-5755,US,(602) 617-3369,(602) 617-3369,SHERTRANSPORT2020@GMAIL.COM,22-JUL-22,50000.0,2022.0,06-NOV-21,IN,1,3,50000,2022,1.0
1636401,3759847,DAVID TRANSPORT,,B,N,N,12397 S ORANGE BLOSSOM TRL  ,ORLANDO,FL,32837-6217,US,12397 S ORANGE BLOSSOM TRL  ,ORLANDO,FL,32837-6217,US,(321) 430-9886,,DAVIDRASHEED427@GMAIL.COM,06-NOV-21,,,06-NOV-21,FL,1,2,0,0,
1636402,3759848,BILLS HAULING AND ODD JOBS LLC,,C,N,N,334 RAMBLING RIDGE CT,PASADENA,MD,21122,US,334 RAMBLING RIDGE CT,PASADENA,MD,21122,US,(410) 693-4677,,BILLSHAULINGLLC@GMAIL.COM,25-JUL-22,30000.0,2021.0,06-NOV-21,MD,1,1,30000,2021,1.0
1636403,3759849,DRAGLINE TRUCKING LLC,,A,N,N,1815 CITY LAKE ROAD,OZARK,AR,72949,US,1815 CITY LAKE ROAD,OZARK,AR,72949,US,(479) 509-7022,,THEFARMOZARK@GMAIL.COM,21-JAN-22,1.0,2022.0,06-NOV-21,AR,1,1,1,2022,1.0
1636404,375985,BRUBAKER GRAIN AND CHEMICAL INC,,A,N,N,2918 QUAKER TRACE ROAD,WEST ALEXANDRIA,OH,45381,US,2918 QUAKER TRACE ROAD,WEST ALEXANDRIA,OH,45381,US,(937) 839-4636,(937) 839-4576,DAVEB.BGC@GMAIL.COM,29-APR-22,1299065.0,2021.0,14-DEC-89,OH,22,21,1299065,2021,1.0
1636405,3759850,M&S PREMIER LOGISTICS LLC,,A,N,N,3216 MASTERS PASS CT   ,SNELLVILLE,GA,30039,US,3216 MASTERS PASS CT   ,SNELLVILLE,GA,30039,US,(470) 292-0845,,MAXNOOR@LIVE.COM,06-NOV-21,,,06-NOV-21,GA,1,1,0,0,
1636406,3759851,CAM FLEET TRANSPORTATION LLC,,A,N,N,2978 DUNGENESS DR,DOUGLASVILLE,GA,30135,US,2978 DUNGENESS DR,DOUGLASVILLE,GA,30135-9235,US,(215) 954-9190,,CCJONES79@CAMFLEETTRANSPORTATION.COM,28-MAR-22,224256.0,2021.0,06-NOV-21,GA,1,1,224256,2021,1.0
1636407,3759852,SOUTH FULTON TRUCKING LLC,,A,N,N,6484 CAMP RD   ,RIVERDALE,GA,30296,US,6484 CAMP RD   ,RIVERDALE,GA,30296-2462,US,(404) 709-0451,(678) 490-2329,MSOC2018@GMAIL.COM,06-NOV-21,,,06-NOV-21,GA,2,2,0,0,
1636408,3759853,AAW LOGISTICS LLC,,A,N,N,510 3RD AVE SE APT 423  ,ROCHESTER,MN,55904,US,510 3RD AVE SE APT 423  ,ROCHESTER,MN,55904-6815,US,(312) 998-3396,,AAWLOGISTICS1@GMAIL.COM,06-NOV-21,,,06-NOV-21,MN,1,1,0,0,
1636409,3759854,ARRASTIA TRUCKING LLC,,C,N,N,17216 ALTURAS AVE,PFLUGERVILLE,TX,78660-6063,US,17216 ALTURAS AVE,PFLUGERVILLE,TX,78660-6063,US,(512) 822-8619,,ARRASTIARIEL@GMAIL.COM,08-DEC-21,1.0,2020.0,06-NOV-21,TX,1,1,1,2020,1.0
1636410,3759855,BLACK BEAR LAND CARE LLC,,A,N,N,173 CAMELOT SHORE DR  ,FARMINGTON,NH,03835-4314,US,173 CAMELOT SHORE DR  ,FARMINGTON,NH,03835-4314,US,(603) 923-0829,,BLACKBEARLANDCARE@GMAIL.COM,06-NOV-21,,,06-NOV-21,NH,1,1,0,0,
