,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
208000,1472073,GREEN VALLEY AUCTIONS AND MOVING INC,GREEN VALLEY MOVING,A,N,N,2259 GREEN VALLEY LANE,MOUNT CRAWFORD,VA,22841,US,2259 GREEN VALLEY LANE,MOUNT CRAWFORD,VA,22841,US,(540) 434-4260,(540) 434-4532,INFO@GREENVALLEYAUCTIONS.COM,13-JAN-21,29150.0,2020.0,09-MAR-06,VA,3,4,29150,2020,1.0
208001,1472074,R L CAIRNS CONSTRUCTION INC,,C,N,N,19606 ZANE COURT NW,ELK RIVER,MN,55330,US,19606 ZANE COURT NW,ELK RIVER,MN,55330,US,(763) 238-7340,(763) 441-4623,ROBERT@HEARTHSTONEBUILDERS.COM,01-AUG-11,20000.0,2010.0,09-MAR-06,MN,1,1,0,0,
208002,1472076,HC HOLDINGS LLC,,C,N,N,1250 HOMECREST AVE,WADENA,MN,56482,US,1250 HOMECREST AVE,WADENA,MN,56482,US,(218) 631-1000,(218) 631-2609,,21-FEB-06,520.0,2005.0,09-MAR-06,MN,2,1,0,0,
208003,1472077,K & A TRUCK REPAIR & WRECKER SERVICE,,C,N,N,2932 HWY 48 SOUTH,DICKSON,TN,37055,US,2932 HWY 48 SOUTH,DICKSON,TN,37055,US,(615) 305-0673,,,09-MAR-06,50000.0,2005.0,09-MAR-06,TN,2,1,0,0,
208004,1472080,KEVIN LEE KREMIN,KREMIN WELDING,C,N,N,14499 US HIGHWAY 14,WALNUT GROVE,MN,56180,US,BOX 91,LISMORE,MN,56155,US,(507) 859-3177,(507) 859-3137,KWELD@REDRED.COM,09-MAR-06,,,09-MAR-06,MN,2,2,0,0,
208005,1472081,LOREN ADAM,ADAM FARMS,C,N,N,1006 MARIAAN,GOWRIE,IA,50543,US,PO BOX 382,GOWRIE,IA,50543,US,(515) 352-3916,,,09-MAR-06,,,09-MAR-06,IA,1,1,0,0,
208006,1472082,GREAT LAKES MINERALS LLC,,C,N,N,1200 PORT ROAD,WURTLAND,KY,41144,US,1200 PORT ROAD,WURTLAND,KY,41144,US,(606) 833-8383,(606) 834-1106,KAROL@GLMIN.COM,16-FEB-22,500.0,2021.0,09-MAR-06,KY,1,1,500,2021,1.0
208007,1472083,MIKE MOHS CONST CO INC,RES CONST,C,N,N,3414 SNELLING AVE SO,MPLS,MN,55406,US,3414 SNELLING AVE SO,MPLS,MN,55406,US,(612) 721-1107,,,10-FEB-06,10000.0,2005.0,09-MAR-06,MN,2,2,0,0,
208008,1472086,STEGER HEATING & COOLING,,C,N,N,315 E CLIFFORD ST,PLYMOUTH,WI,53073,US,315 E CLIFFORD ST,PLYMOUTH,WI,53073,US,(920) 892-2441,(920) 892-4529,,09-MAR-06,,,09-MAR-06,WI,1,1,0,0,
208009,1472088,ANDRES P TORRES,LONG WAY TRUCKING,A,N,N,852 W FM 78057,MOORE,TX,78057,US,10410 ROCK COVE LN,COVERSE,TX,78109,US,(210) 277-9161,(210) 659-8047,LONGWAY703@YAHOO.COM,11-OCT-22,63000.0,2022.0,09-MAR-06,TX,1,1,63000,2022,1.0
208010,1472089,REALCON,HOUSTON TOWING,C,N,N,8302 DALTON RIDGE PLACE,LOUISVILLE,KY,40258,US,8302 DALTON RIDGE PLACE,LOUISVILLE,KY,40258,US,(502) 935-7227,(502) 935-7227,,09-MAR-06,,,09-MAR-06,KY,1,1,0,0,
208011,1472090,SUSAN GWIN,ATA TRUCKING,C,N,N,161 BLAZE BR,MOZELL,KY,41749,US,P O  BOX 1936,HYDEN,KY,41749,US,(606) 233-3443,,,09-MAR-06,,,09-MAR-06,KY,1,1,0,0,
208012,1472093,DENNIS LAWRENCE MAUS,,C,N,N,14482  150TH ST,OSAKIS,MN,56360,US,14482  150TH ST,OSAKIS,MN,56360,US,(320) 859-4658,,,09-FEB-06,10000.0,2005.0,09-MAR-06,MN,1,3,0,0,
208013,1472094,SOUTHWEST CARRIERS INC,,A,N,N,7415 TORBRAM ROAD,MISSISSAUGA,ON,L4T 1G8,CA,7415 TORBRAM ROAD,MISSISSAUGA,ON,L4T 1G8,CA,(905) 458-5363,(905) 458-1240,GORD@WECANTRUCK.COM,14-JUN-21,1935625.0,2020.0,09-MAR-06,NY,13,13,1935625,2020,1.0
208014,1472097,LEWIS SEPTIC AND PORTABLE SERVICE INC,LEWIS PORTABLE RESTROOM INC,C,N,N,4077 SAVANNAH HWY,JESUP,GA,31545,US,P O BOX 504,JESUP,GA,31598,US,(912) 271-5332,,RELIABLEROLLOFF@OUTLOOK.COM,06-OCT-22,300000.0,2022.0,09-MAR-06,GA,6,6,300000,2022,1.0
208015,1472099,LYNN KRENZ,,C,N,N,26673  280TH AVE,SLEEPY EYE,MN,56085,US,26673  280TH AVE,SLEEPY EYE,MN,56085,US,(507) 794-2380,,,13-FEB-06,10000.0,2005.0,09-MAR-06,MN,2,1,0,0,
208016,1472100,TIP TOP TREE SERVICE LLC,TIP TOP TREE SERVICE,C,N,N,7410 CO RD 1 SW,KENSINGTON,MN,56343,US,7410 CO RD 1 SW,KENSINGTON,MN,56343,US,(320) 815-6634,,FERRIS189@HOTMAIL.COM,12-AUG-20,15000.0,2017.0,09-MAR-06,MN,2,3,0,0,
208017,1472101,ROBERT EARL NEWCOMB,NEWCOMB LOGGING,C,N,N,RT 2 BOX 292,LIVINGSTON,KY,40445,US,RT 2 BOX 292,LIVINGSTON,KY,40445,US,(606) 453-9214,,,09-MAR-06,,,09-MAR-06,KY,1,1,0,0,
208018,1472106,WILLIAM H SMITH,B & G FARMS,C,N,N,552 E W HATCHER RD,HORSE CAVE,KY,42749,US,552 E W HATCHER RD,HORSE CAVE,KY,42749,US,(270) 786-1672,,,02-OCT-08,,,09-MAR-06,KY,1,2,0,0,
208019,1472107,STICK HAULERS LLC,,C,N,N,RT 5 BOX  117,BROKEN BOW,OK,74728,US,RT 5 BOX  117,BROKEN BOW,OK,74728,US,(580) 584-3253,(580) 584-2778,DUSTYWKS@YAHOO.COM,22-SEP-06,100000.0,2005.0,09-MAR-06,OK,1,1,0,0,
208020,1472108,ENVIRONMETAL OUTDOOR SERVICE CORPORATION,,C,N,N,5 NORTHFIELD RD,MIDDLE ISLAND,NY,11953,US,5 NORTHFIELD RD,MIDDLE ISLAND,NY,11953,US,(631) 698-1610,,,09-MAR-06,,,09-MAR-06,NY,2,1,0,0,
208021,1472111,INSTALLS BY DESIGN LLC,,C,N,N,3616 FISHER ROAD,COLUMBUS,OH,43228,US,3616 FISHER ROAD,COLUMBUS,OH,43228,US,(614) 275-4340,(614) 275-4354,,09-MAR-06,,,09-MAR-06,OH,3,4,0,0,
208022,1472114,REBECCA E MARTIN,ENCHANTMENT TRUCKING,C,N,N,6340 JAQUAR DRIVE,SANTA FE,NM,87507,US,6340 JAQUAR DRIVE,SANTA FE,NM,87507,US,(505) 471-1312,(505) 471-1312,,09-MAR-06,10000.0,2005.0,09-MAR-06,NM,1,1,0,0,
208023,1472115,GEORGES DITCHING SERVICE INC,,C,N,N,2969 E ELK AVE,DUNCAN,OK,73533,US,2969 E ELK AVE,DUNCAN,OK,73533,US,(580) 255-7417,(580) 255-5577,JUDY.GILLMORE@YAHOO.COM,01-JUN-16,60000.0,2015.0,09-MAR-06,OK,1,1,0,0,
208024,1472116,RONALD J LAUFENBERG,MADCITY HOME IMPROVEMENTS,C,N,N,4703 BUSS ROAD,COTTAGE GROVE,WI,53527,US,4703 BUSS ROAD,COTTAGE GROVE,WI,53527,US,(608) 244-6508,,,20-SEP-16,,,09-MAR-06,WI,1,1,0,0,
208025,1472118,THE TREE GUY LLC,THE TREE GUY,B,N,N,674 N 125 W,LA VERKIN,UT,84745,US,674 N 125 W,LA VERKIN,UT,84745,US,(435) 669-1046,,TREEGUYBIZ@GMAIL.COM,13-JAN-22,120000.0,2021.0,09-MAR-06,UT,5,4,120000,2021,1.0
