,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
2010800,989640,4 MECHANICAL COMPANY,,C,N,N,3149 N HWY 89 STE 201 BX 4,OGDEN,UT,84404,US,3149 N HWY 89 STE 201 BX 4,OGDEN,UT,84404,US,(801) 786-1640,,,15-NOV-01,0.0,,15-NOV-01,UT,3,3.0,0,0,
2010801,989643,NATURE'S WAY PRODUCTS INC,,C,N,N,1375 N MOUNTAIN SPRINGS PKWY,SPRINGVILLE,UT,84663,US,PO BOX 4000,SPRINGVILLE,UT,84663,US,(801) 489-1500,(801) 489-1700,,15-NOV-01,0.0,,15-NOV-01,UT,1,6.0,0,0,
2010802,989645,JOHN SCOTT BOLTON,AMERICAN TREE & HAULING,C,N,N,3250 W 3100 S,WEST VALLEY CITY,UT,84119,US,3250 W 3100 S,WEST VALLEY CITY,UT,84119,US,(801) 548-6969,,,15-NOV-01,0.0,,15-NOV-01,UT,1,1.0,0,0,
2010803,989647,ROCKET EXPEDITED SERVICES LLC,,C,N,N,24805 US 20 W,SOUTH BEND,IN,46628,US,24805 US 20 WEST,SOUTH BEND,IN,46628,US,(866) 866-8003,(574) 234-5624,MARK.MCLOCHLIN@ROCKETEXPEDITED.COM,05-AUG-10,6435298.0,2009.0,15-NOV-01,IN,49,92.0,0,0,
2010804,989648,BRANDON B PIERCE,MARSHALL CONSTRUCTION CO,C,N,N,4465 S 2500 E,VERANL,UT,84078,US,PO BOX 224,VERNAL,UT,84078,US,(435) 828-6623,,,15-NOV-01,0.0,,15-NOV-01,UT,4,3.0,0,0,
2010805,989649,DEWITT DESIGNS,,A,N,N,311 EAST 8TH STREET,SIOUX FALLS,SD,57103,US,311 EAST 8TH STREET,SIOUX FALLS,SD,57103,US,(605) 335-4354,(605) 335-4356,JIM@DEWITTDESIGNSINC.COM,18-JUL-22,115000.0,2022.0,15-NOV-01,SD,1,2.0,115000,2022,1.0
2010806,989650,KADNER INC,,C,N,N,15277 320TH ST,CONRAD,IA,50621,US,15277 320TH ST,CONRAD,IA,50621,US,(641) 485-3111,(515) 967-7641,NICOLEM@SAFECOMPSOLUTIONS.COM,04-OCT-21,10000.0,2020.0,15-NOV-01,IA,1,1.0,10000,2020,1.0
2010807,989653,RUSTIC STONE MASONRY LLC,,C,N,N,637 W 200 N,MIDWAY,UT,84049,US,PO BOX 133,MIDWAY,UT,84049-0133,US,(435) 654-1728,(435) 657-2486,,15-NOV-01,0.0,,15-NOV-01,UT,1,2.0,0,0,
2010808,989655,EDWARD P RICHAN,UTILITY BUILDING SYSTEMS,C,N,N,3962 N FOOTHILL DR,PROVO,UT,84604,US,3962 N FOOTHILL DR,PROVO,UT,84604,US,(801) 226-2919,(801) 229-2130,,15-NOV-01,0.0,,15-NOV-01,UT,5,5.0,0,0,
2010809,989658,CANADIAN PRIDE FREIGHT INC,,A,N,N,7583 VANTAGE PLACE,DELTA,BC,V4G 1A5,CA,7583 VANTAGE PLACE,DELTA,BC,V4G 1A5,CA,(604) 952-0160,(604) 952-0162,SAFETY@RSGILLEXPRESS.COM,02-FEB-22,120676.0,2021.0,15-NOV-01,WA,2,2.0,120676,2021,1.0
2010810,989660,BANDOLEROS FARM LLC,,A,N,N,611 DEMING DEL SOL DR,DEMING,NM,88030,US,611 DEMING DEL SOL DR,DEMING,NM,88030,US,(575) 694-5983,,GENESISTRUCKINGSERVICES@GMAIL.COM,10-NOV-21,12480.0,2021.0,15-NOV-01,NM,2,2.0,12480,2021,1.0
2010811,989661,WESTERN FIRE CENTER,WESTERN FABRICATION CENTER,A,N,N,2203 TALLEY WAY,KELSO,WA,98626,US,700 COLORADO ST,KELSO,WA,98626,US,(360) 575-1500,(360) 425-1992,TINA@WESTERNFAB.COM,16-FEB-22,1.0,2021.0,15-NOV-01,WA,1,1.0,1,2021,1.0
2010812,989662,PAINTED DESERT CONCRETE CONSTRUCTION LLC,,C,N,N,5719 W 4200 S,HOOPER,UT,84315,US,5719 W 4200 S,HOOPER,UT,84315,US,(801) 231-2216,(801) 731-5661,,15-NOV-01,0.0,,15-NOV-01,UT,1,2.0,0,0,
2010813,989668,TOOTSIE TOURS,,C,N,N,422 BROADWAY,NASHVILLE,TN,37203,US,422 BROADWAY,NASHVILLE,TN,37203,US,(615) 207-3999,,,05-JAN-09,0.0,,15-NOV-01,TN,3,2.0,0,0,
2010814,989669,J G TRANSPORTATION LLC,,A,N,N,5311 JEFFERSON DR,PASCO,WA,99301,US,607 S 48TH AVE SUITE C,YAKIMA,WA,98908,US,(509) 830-4867,,,27-JUN-22,120000.0,2021.0,15-NOV-01,WA,1,1.0,120000,2021,1.0
2010815,989680,VENIS TRUCKING LLC,,A,N,N,7555 W STATE RD 32,LEBANON,IN,46052,US,1980 FRONTAGE RD,LEBANON,IN,46052,US,(317) 627-4549,,RJVENIS@YAHOO.COM,01-AUG-22,490000.0,2022.0,15-NOV-01,IN,11,11.0,490000,2022,1.0
2010816,989683,MARK HUSSEY EXCAVATION INC,,C,N,N,345 JORDAN SPRING RD,ALFRED,ME,04002,US,PO BOX 325,ALFRED,ME,04002,US,(207) 324-4746,,,,0.0,,15-NOV-01,ME,4,1.0,0,0,
2010817,989687,CALL ME TRANSPORT INC,,A,N,N,2940 BONNEY BRIAR PL,BEAUMONT,TX,77707,US,2940 BONNEY BRIAR PL,BEAUMONT,TX,77707,US,(810) 625-4848,,CALLMETRANSPORT@SBCGLOBAL.NET,27-AUG-21,1.0,2020.0,15-NOV-01,TX,1,1.0,1,2020,1.0
