,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
1258400,3296291,PATTY'S PEOPLE FIRST,,C,N,Y,7449 LAUREN J DR  ,MENTOR,OH,44060-5726,US,7449 LAUREN J DR  ,MENTOR,OH,44060-5726,US,(440) 867-6041,,PRAZZANTE@YAHOO.COM,06-JUN-19,,,06-JUN-19,OH,2,4,0,0,
1258401,3296292,MODERN LIFT INC,,C,N,N,6080 S MASTERSON AVE,TUCSON,AZ,85706-4635,US,6080 S MASTERSON AVE,TUCSON,AZ,85706-4635,US,(520) 882-6380,(520) 882-6388,BILL@MODERNLIFT.COM,09-AUG-22,,,06-JUN-19,AZ,6,4,0,0,
1258402,3296293,TWO BROTHERS TRUCKING LLC,,C,N,N,2096 SW 156TH AVENUE,MIAMI,FL,33185,US,2096 SW 156TH AVENUE,MIAMI,FL,33185,US,(786) 299-1823,,IDALMIS1826@YAHOO.COM,20-APR-21,2000.0,2020.0,06-JUN-19,FL,1,1,2000,2020,1.0
1258403,3296295,L7 TRUCKING LLC,,A,N,N,12216 VERDELHO AVE,BAKERSFIELD,CA,93312,US,12216 VERDELHO AVE,BAKERSFIELD,CA,93312,US,(209) 639-5466,,LIONELJOAQUIN@YAHOO.COM,10-MAY-21,80000.0,2021.0,06-JUN-19,CA,1,1,80000,2021,1.0
1258404,3296299,KISTLER AND KNAPP BUILDERS INC,,C,N,N,916 MAIN ST,ACTON,MA,01720,US,916 MAIN ST,ACTON,MA,01720-5808,US,(978) 635-9700,,KCUMMINGS@KISTLERANDKNAPP.COM,01-SEP-22,1.0,2018.0,06-JUN-19,MA,1,2,0,0,
1258405,3296300,G &I BROTHERS TRANSPORTS LLC,,C,N,N,2705 E 109 TH CT,NORTHGLENN,CO,80233,US,2705 E 109 TH CT,NORTHGLENN,CO,80233,US,(323) 545-8590,,HSAN1331@YAHOO.COM,27-APR-21,1.0,2020.0,06-JUN-19,CO,1,1,1,2020,1.0
1258406,3296301,OTTO HOME GOODS INC,,A,N,N,100 RISER RD  ,LITTLE FERRY,NJ,07643-1225,US,100 RISER RD  ,LITTLE FERRY,NJ,07643-1225,US,(646) 737-8401,,METINCANIBEYAZ@HOTMAIL.COM,06-JUN-19,,,06-JUN-19,NJ,1,1,0,0,
1258407,3296302,LDM DELIVERY SERVICES INC,,A,N,N,1220 JANN AVE,OPA LOCKA,FL,33054,US,1220 JANN AVE,OPA LOCKA,FL,33054,US,(786) 612-0653,,DELGADOLEODAN@YAHOO.COM,11-FEB-22,20000.0,2021.0,06-JUN-19,FL,3,3,20000,2021,1.0
1258408,3296304,MARK HEAVNER,,C,N,N,35 COURTLAND PINES DR,HOLLISTON,MA,01746,US,35 COURTLAND PINES DR,HOLLISTON,MA,01746,US,(508) 561-6091,,MARK.HEAVNER@MAC.COM,08-MAR-22,3000.0,2021.0,06-JUN-19,MA,1,2,3000,2021,1.0
1258409,3296305,GOJJ TRUCKING LLC,,C,N,N,266 HORTENCIA ST  ,DEL RIO,TX,78840-2782,US,266 HORTENCIA ST  ,DEL RIO,TX,78840-2782,US,(830) 734-9994,,GOJJTRUCKINGLLC@GMAIL.COM,06-JUN-19,,,06-JUN-19,TX,2,2,0,0,
1258410,3296306,SHAWNEE SERVICES LLC,,A,N,N,200 E PULLEY ROAD,HURST,IL,62949,US,P O BOX 151,HURST,IL,62949,US,(618) 987-2006,,SHAWNEELED@GMAIL.COM,22-MAR-22,100000.0,2021.0,06-JUN-19,IL,16,10,100000,2021,1.0
