,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
44200,1103052,DAHLE TRUCKING OF WASECA LLC,,A,N,N,15429 390TH AVE,WASECA,MN,56093,US,15429 390TH AVE,WASECA,MN,56093,US,(507) 461-2593,(507) 835-8505,MERRILLMDAHLE@GMAIL.COM,07-FEB-21,252307.0,2020.0,04-MAR-03,MN,4,4,252307,2020,1.0
44201,1103053,TRI STAR SERVICES,,A,N,N,1740 ED TEMPLE BLVD,NASHVILLE,TN,37208,US,1740 ED TEMPLE BLVD,NASHVILLE,TN,37208,US,(615) 687-4182,(615) 242-5118,PLEDING@TRISTARTRANSPORT.COM,27-APR-21,84000.0,2020.0,04-MAR-03,TN,19,19,84000,2020,1.0
44202,1103055,B KIECKER FARMS,,C,N,N,28790 360TH ST SE,MCINTOSH,MN,56556,US,28790 360TH ST SE,MCINTOSH,MN,56556,US,(218) 280-8035,(218) 563-2031,DKICKGVTEL.COM,02-MAY-22,5000.0,2021.0,04-MAR-03,MN,2,2,5000,2021,1.0
44203,1103058,ID ASSOCIATES INC,,A,N,N,1771 INDUSTRIAL ROAD,DOTHAN,AL,36303,US,PO BOX 8068,DOTHAN,AL,36304,US,(334) 836-1400,(334) 836-1428,ESUTTON@IDASSOCIATESINC.COM,17-JUN-21,41165.0,2019.0,04-MAR-03,AL,2,1,41165,2019,1.0
44204,1103059,DZ CONSTRUCTION,,C,N,N,693 415TH AVE,JANESVILLE ,MN,56048,US,693 415TH AVE,JANESVILLE ,MN,56048,US,(507) 231-5643,(507) 231-5298,,02-FEB-03,13000.0,2002.0,04-MAR-03,MN,1,1,0,0,
44205,1103064,FIRST COVENANT CHURCH,,C,N,Y,801 WILLMAR AVE SW,WILLMAR,MN,56201,US,801 WILLMAR AVE SW,WILLMAR,MN,56201,US,(320) 235-3010,,COVENANT@EN-TEL.NET,12-DEC-13,3000.0,2004.0,04-MAR-03,MN,2,7,0,0,
44206,1103065,SKY-WORLD INT'L EXPRESS INC,,C,N,N,16325 ARTHUR STREET,CERRITOS,CA,90703,US,16325 ARTHUR STREET,CERRITOS,CA,90703,US,(562) 229-3907,(562) 229-3908,IMP@SKYWORLDINTL.COM,07-JAN-20,1.0,2017.0,04-MAR-03,CA,2,2,0,0,
44207,1103067,J M L TRANSPORT INC,,A,N,N,1213 WEST JACKSON ST,OTTAWA,IL,61350,US,1213 WEST JACKSON ST,OTTAWA,IL,61350,US,(815) 252-1847,,JMLTRANSPORT@GMAIL.COM,25-JUL-22,60000.0,2021.0,04-MAR-03,IL,1,1,60000,2021,1.0
44208,110307,CLENDENIN BROTHERS INC,,C,N,N,4309 ERDMAN AVE,BALTIMORE,MD,21213-2601,US,4309 ERDMAN AVE,BALTIMORE,MD,21213-2601,US,(301) 327-4500,,,30-JUL-08,0.0,,01-JUN-74,MD,2,2,0,0,
44209,1103074,TUMA ELECTRIC INC,,C,N,N,4875 HAZELWOOD AVE,NORTHFIELD,MN,55057,US,PO BOX 66,ELKO,MN,55020,US,,,,04-MAR-03,,,04-MAR-03,MN,2,6,0,0,
