,DOT_NUMBER,LEGAL_NAME,DBA_NAME,CARRIER_OPERATION,HM_FLAG,PC_FLAG,PHY_STREET,PHY_CITY,PHY_STATE,PHY_ZIP,PHY_COUNTRY,MAILING_STREET,MAILING_CITY,MAILING_STATE,MAILING_ZIP,MAILING_COUNTRY,TELEPHONE,FAX,EMAIL_ADDRESS,MCS150_DATE,MCS150_MILEAGE,MCS150_MILEAGE_YEAR,ADD_DATE,OIC_STATE,NBR_POWER_UNIT,DRIVER_TOTAL,RECENT_MILEAGE,RECENT_MILEAGE_YEAR,VMT_SOURCE_ID
462200,1990477,MAXIMUM METALS LLC,,A,N,N,116 STEPHENS RD,MORGANTON,NC,28655,US,116 STEPHENS RD,MORGANTON,NC,28655,US,(828) 559-0810,(828) 559-0811,DAWN@MAXIMUMMETALS.COM ,04-MAR-21,48500.0,2020.0,02-FEB-10,NC,1,2,48500,2020,1.0
462201,1990479,S AND A CUSTOM HAULING,,C,N,N,4785 REED ST,WHEAT RIDGE,CO,80033,US,4785 REED ST,WHEAT RIDGE,CO,80033,US,(720) 882-3376,,,02-FEB-10,0.0,,02-FEB-10,CO,1,2,0,0,
462202,1990484,SCHWERTNER FARMS INCORPORATED,,C,N,N,4651 EAST FM 487,SCHWERTNER,TX,76573,US,PO BOX 1,SCHWERTNER,TX,76573,US,(254) 527-3342,,TMADDEN@CLLNET.COM,10-JUN-22,75512.0,2020.0,02-FEB-10,TX,7,4,75512,2020,1.0
462203,1990487,ROBLES EXCAVATION INC,,C,N,N,3930 HUFFMAN EASTGATE RD,HUFFMAN,TX,77336,US,PO BOX 490,HUFFMAN,TX,77336,US,(281) 324-9785,,RROBLES@ROBLESEXCAVATION.COM,01-MAR-21,10000.0,2020.0,02-FEB-10,TX,2,2,10000,2020,1.0
462204,1990488,VICTOR S MERCADO,A PLUS MOVING,C,N,N,518 EAST 4TH ST,TOLAR,TX,76476,US,518 E 4TH ST,TOLAR,TX,76476,US,(817) 559-5936,,DARLALEAMERCADO@GMAIL.COM,27-OCT-20,170000.0,2020.0,02-FEB-10,TX,1,1,170000,2020,1.0
462205,1990489,THE HEFTON COMPANY LLC,HEFTON FARMS LLC,C,N,N,450 N BRANSON RD,HANSON,KY,42413,US,450 N BRANSON RD,HANSON,KY,42413,US,(270) 322-0042,(270) 322-0052,,02-FEB-10,15000.0,2009.0,02-FEB-10,KY,1,1,0,0,
462206,1990492,H2O PUMPS INC,,A,N,N,55 BOYD DRIVE,WEST BATH,ME,4530,US,55 BOYD DRIVE,WEST BATH,ME,4530,US,(207) 442-8882,,H2OPUMPSINC@GMAIL.COM,04-MAR-21,29835.0,2020.0,02-FEB-10,ME,1,1,29835,2020,1.0
462207,1990493,LS EXPRESS LLC,,A,N,N,3764 MUTTON HILL RD,CAZENOVIA,NY,13035,US,3764 MUTTON HILL RD,CAZENOVIA,NY,13035,US,(973) 570-3810,(973) 955-1919,LSEXPRES@GMAIL.COM,13-APR-22,175062.0,2021.0,02-FEB-10,NY,3,3,175062,2021,1.0
462208,1990495,DAVID WIGHT CONSTRUCTION CO LTD,,C,N,N,4300 MANDALE,ALVIN,TX,77511,US,4300 MANDALE,ALVIN,TX,77511,US,(281) 331-1584,(281) 585-4640,DW@DWCCLTD.COM,05-MAY-21,,,02-FEB-10,TX,1,1,0,0,
462209,1990496,U P PAINTERS INC,,C,N,N,55 SOUTH TRACIE LANE,MARQUETTE,MI,49855,US,55 SOUTH TRACIE LANE,MARQUETTE,MI,49855,US,(906) 249-5340,(906) 249-5382,,02-FEB-10,12000.0,2009.0,02-FEB-10,MI,5,1,0,0,
462210,1990497,THOMAS LEON CHAFFIN,BIG DADDY TRUCKING,C,N,N,4414 LITTLE ROCK ROAD,EAGLEVILLE,TN,37060,US,P O BOX 216,ROCKVALE,TN,37153,US,(615) 274-3005,,,02-FEB-10,,,02-FEB-10,TN,1,1,0,0,
462211,1990498,PRO DEMOLITION LLC,,C,N,N,514 PECAN STREET,FRESNO,TX,77545,US,514 PECAN ST,FRESNO,TX,77545,US,(281) 431-8132,(281) 431-6669,CCOYLE3@CS.COM,18-MAR-22,88000.0,2021.0,02-FEB-10,TX,3,3,88000,2021,1.0
462212,1990499,ENRIQUE TARRIO,,C,N,N,321 NW 61 AVE,MIAMI,FL,33126,US,321 NW 61 AVE,MIAMI,FL,33126,US,(305) 807-1278,,,02-FEB-10,900000.0,2010.0,02-FEB-10,FL,1,1,0,0,
462213,1990502,ASSABET CONSTRUCTION SVCS INC,,C,N,N,103 MECHANIC ST UNIT # E 2,MARLBOROUGH,MA,1752,US,103 MECHANIC ST UNIT # E 2,MARLBOROUGH,MA,1752,US,(508) 481-2477,(508) 481-1470,KCOSERVICE@AOL.COM,26-JAN-10,,,02-FEB-10,MA,1,1,0,0,
462214,1990503,DAVID PITTMAN,REMI'S TOWING,C,N,N,1192 COMPTON RD,BRANTLEY,AL,36009,US,1192 COMPTON RD,BRANTLEY,AL,36009,US,(334) 342-8167,,,02-FEB-10,,,02-FEB-10,AL,1,1,0,0,
462215,1990504,AVON PROTECTION SYSTEMS,,C,N,N,503 EIGHTH STREET,CADILLAC,MI,49601,US,503 EIGHTH STREET,CADILLAC,MI,49601,US,(231) 779-6200,,TODD.BRUGGEMA@AVON-PROTECTION.COM,01-JUN-21,1000.0,2020.0,02-FEB-10,MI,2,2,1000,2020,1.0
462216,1990506,OMAR ELECTRICAL CONTRACTOR,,C,N,N,7625 SW 16 TERRACE,MIAMI,FL,33155,US,7625 SW 16 TERRACE,MIAMI,FL,33155,US,(305) 392-0999,(305) 266-6595,INFO@OMAR-ELECTRIC.COM,08-JUN-20,250000.0,2020.0,02-FEB-10,FL,1,1,250000,2020,1.0
462217,1990508,PLAY BUILDERS LLC,,A,N,N,128 E LAKEWOOD BLVD SUITE 50,HOLLAND,MI,49424,US,128 E LAKEWOOD BLVD SUITE 5,HOLLAND,MI,49424,US,(616) 392-7441,,TERESA@SINCLAIR-REC.COM,09-SEP-22,41000.0,2021.0,02-FEB-10,MI,1,1,41000,2021,1.0
462218,1990509,H & S PALLET CO LLC,,C,N,N,348 SMITH WHEELER RD,DIBOLL ,TX,75941,US,348 SMITH WHEELER RD,DIBOLL ,TX,75941,US,,,J.HAVARD@HSPALLET.COM,30-SEP-20,20000.0,2019.0,02-FEB-10,TX,1,1,0,0,
462219,1990510,ALAN V LAMM,,C,N,N,1428   E   AVE,OGDEN,IA,50212,US,1428   E   AVE,OGDEN,IA,50212,US,(515) 275-2446,,AVLAMM@NETINS.NET,02-FEB-10,2010.0,2010.0,02-FEB-10,IA,2,1,0,0,
462220,1990511,FOWLERVILLLE EXIT SUNOCO,,C,N,N,928 S GRAND AVE,FOWLERVILLE,MI,48836,US,928 S GRAND AVE,FOWLERVILLE,MI,48836,US,(517) 376-1437,,LRZSANDY@TDS.NET,28-JAN-21,195108.0,2020.0,02-FEB-10,MI,1,2,195108,2020,1.0
462221,1990512,WILSON FARM LLC,,C,N,N,66532 EAST BIRCH CREEK RD,PILOT ROCK,OR,97868,US,PO BOX 878,PILOT ROCK,OR,97868,US,(541) 379-3104,(541) 443-2029,SHEEPSHEARR2YAHOO.COM,26-NOV-12,2000.0,2012.0,02-FEB-10,OR,1,2,0,0,
462222,1990513,DANNON RUTHERFORD,SHENANDOAH USED MOTOR CARS,A,N,N,18697 CHARLES TOWN ROAD,HARPERS FERRY,WV,25425,US,18697 CHARLES TOWN ROAD,HARPERS FERRY,WV,25425,US,(304) 725-0388,,DANNON1112@LIVE.COM,16-FEB-21,200.0,2016.0,02-FEB-10,WV,2,1,200,2016,1.0
462223,1990516,SWENDSON MOTORSPORTS LLC,,C,N,N,4545 N 161 ST,BROOKFIELD,WI,53005,US,4545 N 161 ST,BROOKFIELD,WI,53005,US,(262) 754-9751,,SCOTT@SWENDSONMOTORSPORTS.COM,02-FEB-10,45000.0,2009.0,02-FEB-10,WI,2,1,0,0,
462224,1990518,HABITAT FOR HUMANITY OF MIAMI COUNTY OHIO,,C,N,N,150 E RACE ST,TROY,OH,45373,US,150 E RACE ST,TROY,OH,45373,US,(397) 332-3763,,,02-FEB-10,,,02-FEB-10,OH,1,5,0,0,
462225,1990521,DAVID WAYNE TRIPP,DAVE'S DISCOUNT DOORS AND MORE,C,N,N,450 SCHOOL ST,MYSTIC,IA,52574,US,450 SCHOOL ST,MYSTIC,IA,52574,US,(641) 647-2028,,,02-FEB-10,,,02-FEB-10,IA,1,1,0,0,
